Model,Year,Miles,Location,Prices,Link,Scraped_On
 Club car presidential,2015,,"Sturbridge, MA","$5,500",https://www.facebook.com//marketplace/item/1624491564698266/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota prius Hatchback 4D,2009,174K miles,"Manchester, CT","$4,900",https://www.facebook.com//marketplace/item/1113753019691031/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Subaru forester 2.5X Premium Sport Utility 4D,2013,130K miles · Dealership,"Bloomfield, CT","$7,350",https://www.facebook.com//marketplace/item/970750911416667/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda accord LX Sedan 4D,2013,150K miles,"Waterbury, CT","$4,000",https://www.facebook.com//marketplace/item/395965590156196/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda accord EX Sedan 4D,2008,127K miles,"Hartford, CT","$4,450",https://www.facebook.com//marketplace/item/1684960272307276/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Ford fusion 4dr sdn sport awd,2010,119K miles,"Bristol, CT","$8,495",https://www.facebook.com//marketplace/item/1176474766886905/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda accord EX Sedan 4D,2009,149K miles,"Waterbury, CT","$5,200",https://www.facebook.com//marketplace/item/271361879369538/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Saab 9-5 ARC 2.3T Sedan 4D,2004,116K miles,"East Hartford, CT","$2,900",https://www.facebook.com//marketplace/item/1823226001490462/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda accord,2006,123K miles,"Berlin, CT","$5,500",https://www.facebook.com//marketplace/item/343587538611191/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan versa S Hatchback 4D,2009,130K miles,"Suffield, CT","$2,600",https://www.facebook.com//marketplace/item/1392578891423706/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Ford fusion SE Hybrid Sedan 4D,2013,187K miles,"Canterbury, CT","$5,500",https://www.facebook.com//marketplace/item/768689608799068/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan altima 2.5 SV Sedan 4D,2013,170K miles,"Hartford, CT","$3,000",https://www.facebook.com//marketplace/item/3635613936702394/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Chrysler pt cruiser,2012,134K miles,"New Britain, CT","$3,000",https://www.facebook.com//marketplace/item/822242426222561/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Subaru legacy 2.5i Limited Sedan 4D,2015,200K miles,"Torrington, CT","$4,000",https://www.facebook.com//marketplace/item/8203249076359892/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Acura tl Sedan 4D,2010,200K miles,"East Hartford, CT","$4,500",https://www.facebook.com//marketplace/item/712203384313384/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Ford focus SE Sedan 4D,2011,138K miles,"Windsor, CT",$1,https://www.facebook.com//marketplace/item/815707853997722/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Chevrolet terrain,2013,150K miles,"Newington, CT","$4,500",https://www.facebook.com//marketplace/item/309959068874956/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan altima,2007,153K miles,"Stratford, CT","$4,200",https://www.facebook.com//marketplace/item/950643876572621/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Ram 1500 quad cab Sport Pickup 4D 6 1/3 ft,2014,97K miles,"Southington, CT","$22,000",https://www.facebook.com//marketplace/item/880034050192699/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Mazda mazda6 i Grand Touring Sedan 4D,2010,236K miles,"Hartford, CT","$1,500",https://www.facebook.com//marketplace/item/1129263268368758/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 BMW 3 series 330xi AWD Sedan 4D,2002,125K miles,"Guilford, CT","$8,000",https://www.facebook.com//marketplace/item/850495310278460/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai santa fe Limited Sport Utility 4D,2010,204K miles,"Waterbury, CT","$3,800",https://www.facebook.com//marketplace/item/481999430981084/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Ford focus Zx3,2007,138K miles,"Windsor, CT","$1,950",https://www.facebook.com//marketplace/item/1021004579583636/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 MINI cooper s,2007,100K miles,"Milford, CT","$2,500",https://www.facebook.com//marketplace/item/8103323689730124/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota prius Four Hatchback 4D,2012,190K miles,"Milford, CT","$5,800",https://www.facebook.com//marketplace/item/998149204859332/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Ford ranger super cab,2006,120K miles,"Newington, CT","$13,000",https://www.facebook.com//marketplace/item/1256163822461023/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda civic EX Sedan 4D,2007,280K miles,"Farmington, CT","$3,000",https://www.facebook.com//marketplace/item/1133943901054764/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Porsche panamera 4S Sedan 4D,2010,90K miles,"New Britain, CT","$16,000",https://www.facebook.com//marketplace/item/993637912307838/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Saab 9-3 2.0T SportCombi Wagon 4D,2009,130K miles,"Newington, CT","$3,695",https://www.facebook.com//marketplace/item/465826169392060/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Ford focus SE Sedan 4D,2007,60K miles,"Woodbury, CT","$4,000",https://www.facebook.com//marketplace/item/846234427370616/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Suzuki esteem GLX Wagon 4D,2002,146K miles,"Leominster, MA","$1,234,569",https://www.facebook.com//marketplace/item/964483265405199/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Chevrolet cruze LS Sedan 4D,2012,1.5K miles,"Danbury, CT","$2,800",https://www.facebook.com//marketplace/item/1022679839361169/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Audi a4 Premium Sedan 4D,2014,180K miles,"Farmington, CT","$3,510",https://www.facebook.com//marketplace/item/8132279733449190/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda cr-v LX Sport Utility 4D,2005,194K miles,"New Britain, CT","$3,500",https://www.facebook.com//marketplace/item/1133489814575186/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Ford f150 super cab XLT Pickup 4D 8 ft,2013,970K miles,"Bristol, CT","$13,800",https://www.facebook.com//marketplace/item/1715198579224996/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda accord EX-L Sedan 4D,2010,167K miles,"Amherst, MA","$6,000",https://www.facebook.com//marketplace/item/494747266335915/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Volkswagen gti,1983,118K miles,"East Hartford, CT","$3,500",https://www.facebook.com//marketplace/item/1643923389480408/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Chevrolet corvette Hatchback Coupe 2D,1985,117K miles,"Bristol, CT","$6,400",https://www.facebook.com//marketplace/item/1505595297001744/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 BMW x5 m Sport Utility 4D,2012,129K miles,"New Britain, CT","$7,500",https://www.facebook.com//marketplace/item/904715818083190/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai elantra,2016,113K miles,"Fairfield, CT","$6,400",https://www.facebook.com//marketplace/item/1444575879565850/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda civic EX Sedan 4D,2015,99K miles,"Farmington, CT","$7,600",https://www.facebook.com//marketplace/item/7792187144206848/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Mazda mazda3 i Sport Sedan 4D,2016,126K miles,"Norwalk, CT","$7,999",https://www.facebook.com//marketplace/item/1179400463312470/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai Sonata,2017,112K miles,"Ludlow, MA","$6,700",https://www.facebook.com//marketplace/item/439281112248203/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Kia optima LX Sedan 4D,2015,89K miles,"Cheshire, CT","$7,650",https://www.facebook.com//marketplace/item/2666888913449366/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Mazda mazda3 Sport Sedan 4D,2018,87K miles,"West Springfield, MA","$15,000",https://www.facebook.com//marketplace/item/353428084153726/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan altima 2.5 SL Sedan 4D,2017,177K miles,"South Windsor, CT","$7,699",https://www.facebook.com//marketplace/item/1600099790771162/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan versa SV Sedan 4D,2020,84K miles,"Springfield, MA","$8,500",https://www.facebook.com//marketplace/item/1619841712122289/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan altima 2.5 S Sedan 4D,2018,89K miles,"Westfield, MA","$10,000",https://www.facebook.com//marketplace/item/1125385211855418/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan altima 2.5 SL Sedan 4D,2013,94K miles,"Bristol, CT","$6,995",https://www.facebook.com//marketplace/item/813370264193729/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Kia rio LX Sedan 4D,2017,103K miles,"Colchester, CT","$6,750",https://www.facebook.com//marketplace/item/454897954149038/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Mazda mazda6 i Touring Sedan 4D,2011,120K miles,"Glastonbury, CT","$5,900",https://www.facebook.com//marketplace/item/349223618205921/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan rogue S Sport Utility 4D,2015,79K miles,"Bristol, CT","$8,795",https://www.facebook.com//marketplace/item/399811373080785/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan altima 2.5 S Sedan 4D,2014,122K miles,"East Hartford, CT","$6,900",https://www.facebook.com//marketplace/item/780764247569710/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Mazda cx-5 Grand Touring,2014,117K miles,"Bethany, CT","$11,999",https://www.facebook.com//marketplace/item/2429315997458130/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota corolla S Sedan 4D,2009,160K miles,"Windsor, CT","$6,300",https://www.facebook.com//marketplace/item/362394293184892/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Kia forte SX Sedan 4D,2012,113K miles,"Milford, CT","$4,800",https://www.facebook.com//marketplace/item/1179912919698977/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai veloster Coupe 3D,2016,120K miles,"Waterbury, CT","$6,600",https://www.facebook.com//marketplace/item/1688928118516449/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota camry SE Sedan 4D,2016,201K miles,"New Fairfield, CT","$5,800",https://www.facebook.com//marketplace/item/815330276971293/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota camry SE,2004,161K miles,"New London, CT","$5,200",https://www.facebook.com//marketplace/item/377158158323216/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda accord LX Sedan 4D,2014,137K miles,"New Britain, CT","$8,300",https://www.facebook.com//marketplace/item/3687035094902742/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda civic LX Sedan 4D,2007,125K miles,"Torrington, CT","$6,500",https://www.facebook.com//marketplace/item/1510942303160569/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda cr-v LX Sport Utility 4D,2011,63K miles,"Newington, CT","$9,600",https://www.facebook.com//marketplace/item/961575725647031/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda cr-v EX Sport Utility 4D,2015,100K miles,"New Britain, CT","$13,900",https://www.facebook.com//marketplace/item/960942785187902/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Acura rdx Sport Utility 4D,2014,110K miles,"South Windsor, CT","$7,900",https://www.facebook.com//marketplace/item/395287230200434/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Mazda mazda3 i Grand Touring Hatchback 4D,2012,163K miles,"Manchester, CT","$4,600",https://www.facebook.com//marketplace/item/468228295663328/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Audi a4 Premium Plus Sedan 4D,2013,155K miles,"Milford, CT","$6,500",https://www.facebook.com//marketplace/item/1024145085899877/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda accord Sport Sedan 4D,2014,257K miles,"Springfield, MA","$6,500",https://www.facebook.com//marketplace/item/1014331290287425/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Subaru legacy,2016,82K miles,"Berlin, CT","$13,995",https://www.facebook.com//marketplace/item/1491203335141037/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota prius v Five Wagon 4D,2013,60K miles,"Guilford, CT","$6,850",https://www.facebook.com//marketplace/item/7690528717650260/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai elantra GT Hatchback 4D,2014,157K miles,"Waterbury, CT","$4,000",https://www.facebook.com//marketplace/item/987319196324922/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Ford mustang,2005,45K miles,"Newington, CT","$9,500",https://www.facebook.com//marketplace/item/485607123944138/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Subaru impreza wagon 5dr man 2.0i,2015,119K miles,"Meriden, CT","$7,995",https://www.facebook.com//marketplace/item/1984142531980419/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Ford escape XLS Sport Utility 4D,2009,24K miles,"Danbury, CT","$6,995",https://www.facebook.com//marketplace/item/1499343317355019/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Chevrolet malibu LT Sedan 4D,2015,179K miles,"East Hartford, CT","$4,700",https://www.facebook.com//marketplace/item/441174315496560/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda accord EX Sedan 4D,2009,200K miles,"New Britain, CT","$4,800",https://www.facebook.com//marketplace/item/773487541649044/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Acura tsx Sedan 4D,2011,145K miles,"Bristol, CT","$7,495",https://www.facebook.com//marketplace/item/365055066287786/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Subaru impreza 2.0i Sedan 4D,2012,146K miles,"West Hartford, CT","$5,800",https://www.facebook.com//marketplace/item/823928912899859/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai elantra SE Sedan 4D,2009,155K miles,"Meriden, CT","$2,850",https://www.facebook.com//marketplace/item/936243724971986/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Kia optima EX Sedan 4D,2013,200K miles,"East Hartford, CT","$3,500",https://www.facebook.com//marketplace/item/3266484300312985/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Chevrolet malibu,2006,,"Chicopee, MA","$2,500",https://www.facebook.com//marketplace/item/304331199421185/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda accord EX-L Sedan 4D,2009,149K miles,"Waterbury, CT","$5,500",https://www.facebook.com//marketplace/item/837308114558713/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Kia optima EX Sedan 4D,2013,170K miles,"Chicopee, MA","$4,200",https://www.facebook.com//marketplace/item/1509578746306171/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Ford focus SE Sedan 4D,2009,82K miles,"Meriden, CT","$2,800",https://www.facebook.com//marketplace/item/302039522988886/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota camry LE Sedan 4D,1999,150K miles,"New Haven, CT","$2,750",https://www.facebook.com//marketplace/item/467008562718814/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Volkswagen jetta GLX Wagon 4D,2002,140K miles,"New Britain, CT","$5,000",https://www.facebook.com//marketplace/item/795650626037712/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Turn key 358 spec Teo Pro Car pro car,2012,,"Westport, CT","$30,000",https://www.facebook.com//marketplace/item/840225947551780/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Chevrolet sonic LT Hatchback Sedan 4D,2012,100K miles,"Vernon Rockville, CT","$4,100",https://www.facebook.com//marketplace/item/486276623787346/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Acura tsx Sedan 4D,2010,167K miles · Dealership,"Derby, CT","$3,850",https://www.facebook.com//marketplace/item/1392127348128976/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Mazda mazda3 s Sport Sedan 4D,2007,200K miles,"Wallingford, CT","$1,350",https://www.facebook.com//marketplace/item/457958447077386/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota camry LE Sedan 4D,2000,178K miles,"East Hartford, CT","$2,700",https://www.facebook.com//marketplace/item/6128249667299331/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Pontiac grand prix GT Sedan 4D,2007,122K miles,"Wolcott, CT","$2,400",https://www.facebook.com//marketplace/item/3384380028360415/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 MINI mg tf 1500,1955,17K miles,"Rocky Hill, CT","$12,500",https://www.facebook.com//marketplace/item/479167431257783/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Audi q7 3.6 Quattro Premium Sport Utility 4D,2008,218K miles,"New Britain, CT","$5,500",https://www.facebook.com//marketplace/item/1029900038713805/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Audi q7 3.6 Quattro Premium Sport Utility 4D,2009,135K miles,"New Britain, CT","$6,600",https://www.facebook.com//marketplace/item/1879474969147630/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Audi s6 Premium Plus Sedan 4D,2020,38K miles · Dealership,"Hartford, CT","$47,999",https://www.facebook.com//marketplace/item/861201215915633/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota corolla S Sedan 4D,2010,199K miles,"Farmington, CT","$3,500",https://www.facebook.com//marketplace/item/1116747312716616/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda civic EX Coupe 2D,1999,173K miles,"East Hartford, CT","$2,500",https://www.facebook.com//marketplace/item/437065195973671/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
