Model,Year,Miles,Location,Prices,Link,Scraped_On
 Chevrolet silverado 2500 hd crew cab Short Bed,2002,245K miles,"Dayton, KY","$8,000",https://www.facebook.com//marketplace/item/460250990280622/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Chrysler lebaron Convertible 2D,1992,122K miles,"Oregonia, OH","$2,300",https://www.facebook.com//marketplace/item/976004937071900/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Toyota corolla LE Sedan 4D,2016,103K miles,"Hamilton, OH","$10,700",https://www.facebook.com//marketplace/item/1414004199281394/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Hyundai elantra Limited Sedan 4D,2013,86K miles,"Georgetown, KY","$6,500",https://www.facebook.com//marketplace/item/1492707625455799/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Nissan altima 2.5 S Sedan 4D,2018,88K miles,"Cincinnati, OH","$9,500",https://www.facebook.com//marketplace/item/973370547672896/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Kia forte EX Sedan 4D,2019,69K miles,"Hamilton, OH","$13,200",https://www.facebook.com//marketplace/item/313563111787688/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Toyota camry SE Sedan 4D,2013,83K miles,"Lexington, KY","$12,900",https://www.facebook.com//marketplace/item/984625986450137/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford focus SE Sedan 4D,2013,84K miles,"Milford, OH","$6,000",https://www.facebook.com//marketplace/item/845555773661554/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Mazda mazda3 i Touring Sedan 4D,2010,154K miles,"Stanton, KY","$4,800",https://www.facebook.com//marketplace/item/458528647101748/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Kia optima,2016,162K miles,"West Chester, OH","$8,500",https://www.facebook.com//marketplace/item/821003106249414/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Hyundai sonata GLS Sedan 4D,2011,152K miles,"Cincinnati, OH","$3,500",https://www.facebook.com//marketplace/item/429117856780206/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Hyundai ioniq hybrid SEL Hatchback 4D,2020,53K miles,"Cincinnati, OH","$2,000",https://www.facebook.com//marketplace/item/1458579481684790/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Hyundai sonata GLS Sedan 4D,2011,160K miles,"Florence, KY","$3,400",https://www.facebook.com//marketplace/item/990327052814224/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Honda accord EX-L Sedan 4D,2014,71K miles,"Cincinnati, OH","$11,900",https://www.facebook.com//marketplace/item/451905234224424/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Hyundai sonata GLS Sedan 4D,2005,166K miles,"Cincinnati, OH","$2,900",https://www.facebook.com//marketplace/item/1218565152460159/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Nissan rogue SV Sport Utility 4D,2016,149K miles,"Lexington, KY","$6,500",https://www.facebook.com//marketplace/item/1018900369794323/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 BMW 3 series 328i xDrive Sedan 4D,2015,133K miles,"Cincinnati, OH","$7,850",https://www.facebook.com//marketplace/item/1497479454216511/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford fusion SE Sedan 4D,2016,116K miles,"Cincinnati, OH","$8,999",https://www.facebook.com//marketplace/item/351378947738172/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Chevrolet malibu LS Sedan 4D,2016,127K miles,"Cincinnati, OH","$7,500",https://www.facebook.com//marketplace/item/1115531703207065/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford fusion SEL Sedan 4D,2012,126K miles,"Dayton, OH","$4,500",https://www.facebook.com//marketplace/item/1814235052404517/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Chevrolet malibu,2016,118K miles,"Cincinnati, OH","$9,995",https://www.facebook.com//marketplace/item/1904593039961841/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Kia sorento EX Sport Utility 4D,2012,113K miles,"Cincinnati, OH","$6,499",https://www.facebook.com//marketplace/item/493177950040523/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Jeep patriot Sport SUV 4D,2014,110K miles Â· Dealership,"Xenia, OH","$5,999",https://www.facebook.com//marketplace/item/450336381279714/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Toyota rav4 Sport SUV 4D,2011,218K miles,"Cincinnati, OH","$4,795",https://www.facebook.com//marketplace/item/515443884244892/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Chrysler 200 Limited Sedan 4D,2017,110K miles,"Seymour, IN","$9,800",https://www.facebook.com//marketplace/item/1166572084591127/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford focus SE Sedan 4D,2014,115K miles,"Dayton, OH","$4,500",https://www.facebook.com//marketplace/item/1246320600084888/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Chrysler 200 Touring Sedan 4D,2014,137K miles,"Dayton, OH","$3,700",https://www.facebook.com//marketplace/item/1720007458739912/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Dodge dart SXT Sedan 4D,2013,145K miles,"Springboro, OH","$3,500",https://www.facebook.com//marketplace/item/818267933197821/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford c-max hybrid SEL Wagon 4D,2013,151K miles,"Amelia, OH","$4,995",https://www.facebook.com//marketplace/item/1011575677378812/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Chevrolet camaro LT Coupe 2D,2016,77K miles,"Cincinnati, OH","$16,900",https://www.facebook.com//marketplace/item/996087794712896/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford fusion SEL Sedan 4D,2007,98K miles,"Hamilton, OH","$4,000",https://www.facebook.com//marketplace/item/394116836415987/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Subaru outback,2005,171K miles,"Middletown, OH","$6,200",https://www.facebook.com//marketplace/item/505506311916592/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Mazda protege5 Hatchback 4D,2003,170K miles,"Cincinnati, OH","$1,600",https://www.facebook.com//marketplace/item/2697330580423517/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford focus ZX4 S Sedan 4D,2006,118K miles,"Cincinnati, OH","$3,500",https://www.facebook.com//marketplace/item/984846376759751/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford fusion SE Hybrid Sedan 4D,2017,100K miles,"Cincinnati, OH","$8,000",https://www.facebook.com//marketplace/item/8178309522193723/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Kia soul Wagon 4D,2015,98K miles,"Hamilton, OH","$8,900",https://www.facebook.com//marketplace/item/322047767616342/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
" Porsche boxster flat six w/ tiptronic Pwr Top, Lthr, Car Cover, NICE",2001,96K miles Â· Dealership,"Cincinnati, OH","$14,326",https://www.facebook.com//marketplace/item/772782104928711/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Mercury grand marquis GS Sedan 4D,2000,38K miles,"Cincinnati, OH","$7,000",https://www.facebook.com//marketplace/item/375221161589647/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Mazda mx-5 miata,1992,190K miles,"Batavia, OH","$3,000",https://www.facebook.com//marketplace/item/1148395539610442/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Dodge caliber SE Sport Wagon 4D,2012,166K miles,"Greensburg, IN","$3,000",https://www.facebook.com//marketplace/item/1065688324969981/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Honda accord EX-L Sedan 4D,2009,120K miles,"Cincinnati, OH","$6,000",https://www.facebook.com//marketplace/item/3035203683439210/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford focus ST Hatchback 4D,2018,56K miles,"Pleasant Plain, OH","$19,000",https://www.facebook.com//marketplace/item/818928836852944/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Honda civic Si Sedan 4D,2012,125K miles,"Circleville, OH","$11,000",https://www.facebook.com//marketplace/item/1004663737754353/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Toyota 4runner Limited Sport Utility 4D,2002,243K miles,"Latonia, KY","$3,800",https://www.facebook.com//marketplace/item/2214226758963508/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Chrysler 300 Sedan 4D,2012,25K miles,"Cincinnati, OH",Free,https://www.facebook.com//marketplace/item/1430842531641968/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Dodge charger rt,2008,92K miles,"Fairfield, OH","$8,500",https://www.facebook.com//marketplace/item/1845949799207557/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 GMC envoy SLT Sport Utility 4D,2008,139K miles Â· Dealership,"Dayton, OH","$3,995",https://www.facebook.com//marketplace/item/999251634730821/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford crown victoria LX Sedan 4D,2011,138K miles,"West Chester, OH","$5,500",https://www.facebook.com//marketplace/item/1424122038256636/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Chrysler 300C Sedan 4D,2010,195K miles,"Cincinnati, OH","$3,300",https://www.facebook.com//marketplace/item/480454981157163/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Kia optima SX Sedan 4D,2013,184K miles,"Springfield, OH","$5,500",https://www.facebook.com//marketplace/item/2196911643990911/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Mazda rx-8,2004,115K miles,"Alexandria, KY","$3,000",https://www.facebook.com//marketplace/item/1534666087087443/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Chevrolet malibu LT Sedan 4D,2013,198K miles,"Cincinnati, OH","$1,500",https://www.facebook.com//marketplace/item/827409498836532/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Toyota pickup 4x4,1989,125K miles,"Cincinnati, OH","$12,500",https://www.facebook.com//marketplace/item/1227521198603341/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Cadillac eldorado ETC Coupe 2D,2001,50K miles,"Cincinnati, OH","$14,000",https://www.facebook.com//marketplace/item/1104455803982005/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Chevrolet cobalt LT Sedan 4D,2009,137K miles,"Hamilton, OH","$1,899",https://www.facebook.com//marketplace/item/2794287214061242/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford f150 super crew,2001,142K miles,"Cincinnati, OH","$3,995",https://www.facebook.com//marketplace/item/384230964020750/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Chevrolet malibu LS MAXX Hatchback 4D,2005,150K miles,"Flemingsburg, KY","$1,800",https://www.facebook.com//marketplace/item/7304072969692570/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford fusion,2009,200K miles,"Owingsville, KY","$2,000",https://www.facebook.com//marketplace/item/346272064647452/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Toyota xtra cab SR5 Pickup,1993,154K miles,"Cincinnati, OH","$8,000",https://www.facebook.com//marketplace/item/1003806201121337/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Chrysler 300 Sedan 4D,2008,153K miles,"Cincinnati, OH","$9,000",https://www.facebook.com//marketplace/item/3729482053955926/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Chevrolet camaro Z28 Convertible 2D,1994,70K miles,"Cincinnati, OH","$6,500",https://www.facebook.com//marketplace/item/1897937753982273/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford f150 regular cab,1990,160K miles,"Cincinnati, OH","$7,500",https://www.facebook.com//marketplace/item/737075465102418/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Lexus ES 350 Sedan 4D,2007,180K miles,"Cincinnati, OH","$1,700",https://www.facebook.com//marketplace/item/480594451178110/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Dodge charger R/T Sedan 4D,2012,123K miles,"Covington, KY","$9,400",https://www.facebook.com//marketplace/item/852978006677509/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Chevrolet corvette Grand Sport Coupe 2D,2017,7K miles,"Lawrenceburg, IN","$57,900",https://www.facebook.com//marketplace/item/1023056276051444/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford f250 super duty regular cab XL Pickup 2D 8 ft,2013,257K miles,"Cincinnati, OH","$7,250",https://www.facebook.com//marketplace/item/971040884674639/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Jeep liberty Sport Utility 4D,2006,250K miles,"Circleville, OH","$1,500",https://www.facebook.com//marketplace/item/861369869177229/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford f250 super duty crew cab Lariat Pickup 4D 6 3/4 ft,2005,204K miles,"Cincinnati, OH","$12,345",https://www.facebook.com//marketplace/item/399964812464415/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Hyundai sonata SE Sedan 4D,2016,123K miles,"Cincinnati, OH","$6,900",https://www.facebook.com//marketplace/item/457517110130912/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Hyundai elantra se,2015,58K miles,"West Chester, OH","$10,000",https://www.facebook.com//marketplace/item/1236757897585673/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Hyundai elantra SE Sedan 4D,2018,114K miles,"Cincinnati, OH","$7,999",https://www.facebook.com//marketplace/item/3343373695959545/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Scion ia Sedan 4D,2016,97K miles,"Dayton, OH","$6,000",https://www.facebook.com//marketplace/item/1065497951219538/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Hyundai elantra Limited Sedan 4D,2013,153K miles,"Cincinnati, OH","$4,995",https://www.facebook.com//marketplace/item/8206920512685874/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Toyota camry LE Sedan 4D,2017,107K miles,"Dayton, OH","$9,100",https://www.facebook.com//marketplace/item/840302960929506/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Toyota corolla S Sedan 4D,2015,131K miles,"Lexington, KY","$10,400",https://www.facebook.com//marketplace/item/1266440927714386/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Toyota camry XLE Sedan 4D,2007,101K miles,"West Chester, OH","$7,999",https://www.facebook.com//marketplace/item/362797346525753/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Hyundai elantra,2017,51K miles,"Dayton, OH","$9,000",https://www.facebook.com//marketplace/item/830932525257769/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Kia forte FE Sedan 4D,2019,69K miles,"Cincinnati, OH","$10,000",https://www.facebook.com//marketplace/item/3755983284679928/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Nissan versa SV Sedan 4D,2021,68K miles,"Dayton, OH","$11,000",https://www.facebook.com//marketplace/item/455295193897689/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Nissan altima 2.5 SL Sedan 4D,2015,109K miles,"Harrison, OH","$7,600",https://www.facebook.com//marketplace/item/7284411925009569/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Hyundai elantra GLS Sedan 4D,2010,152K miles,"Dayton, OH","$4,000",https://www.facebook.com//marketplace/item/1480714379510104/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Kia forte EX Sedan 4D,2012,157K miles,"Cincinnati, OH","$3,000",https://www.facebook.com//marketplace/item/923022956261611/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford focus S Sedan 4D,2014,35K miles,"Milford, OH","$8,500",https://www.facebook.com//marketplace/item/968804134432327/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Kia optima,2013,143K miles,"Dayton, OH","$4,300",https://www.facebook.com//marketplace/item/3319837941651374/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Kia optima EX Sedan 4D,2014,115K miles,"Dayton, OH","$6,000",https://www.facebook.com//marketplace/item/464697226282657/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Chevrolet cruze LT Sedan 4D,2012,119K miles Â· Dealership,"Cincinnati, OH","$4,500",https://www.facebook.com//marketplace/item/1119349312704182/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Nissan altima 3.5 SE Sedan 4D,2008,162K miles,"Cincinnati, OH","$2,000",https://www.facebook.com//marketplace/item/1024132395948811/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Chevrolet sonic,2015,72K miles,"Cincinnati, OH","$8,495",https://www.facebook.com//marketplace/item/491007686735828/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 MINI Cooper Hatchback 2D,2013,72K miles,"Terrace Park, OH","$6,500",https://www.facebook.com//marketplace/item/1175648390243461/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Nissan sentra SL Sedan 4D,2010,122K miles,"New Lebanon, OH","$3,999",https://www.facebook.com//marketplace/item/390345764030113/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Chevrolet malibu LT Sedan 4D,2015,34K miles,"Cincinnati, OH","$7,700",https://www.facebook.com//marketplace/item/434144022560776/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Toyota venza LE Wagon 4D,2013,59K miles,"Maineville, OH","$16,000",https://www.facebook.com//marketplace/item/481330577613456/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Nissan altima 2.5 Sedan 4D,2012,107K miles,"Lexington, KY","$3,000",https://www.facebook.com//marketplace/item/1681009105974984/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford fusion SE Sedan 4D,2014,172K miles,"Amelia, OH","$5,995",https://www.facebook.com//marketplace/item/1173035737046788/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Honda accord EX-L w/Navigation Sedan 4D,2018,84K miles,"Cincinnati, OH","$14,500",https://www.facebook.com//marketplace/item/1220914142672952/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
