Model,Year,Miles,Location,Prices,Link,Scraped_On
 Kia forte,2021,42K miles,"Lafayette, IN","$23,500",https://www.facebook.com//marketplace/item/1383211742586753/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Nissan altima fwd full loaded SR,2021,86K miles · Dealership,"Lafayette, IN","$19,500",https://www.facebook.com//marketplace/item/1578986076185300/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Hyundai ioniq electric,2020,33K miles,"Fishers, IN","$23,500",https://www.facebook.com//marketplace/item/3265202443623071/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Nissan altima 3.5 SE Sedan 4D,2005,184K miles,"Lafayette, IN","$4,400",https://www.facebook.com//marketplace/item/526601196558100/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chrysler 300C Sedan 4D,2013,174K miles,"Lafayette, IN","$5,500",https://www.facebook.com//marketplace/item/7524408004322537/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
" TOP USED CARS, SUVS & TRUCKS *bad credit no problem✓",2024,,"Joliet, IL","$1,000",https://www.facebook.com//marketplace/item/922339812715353/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Subaru impreza 2.5i Sedan 4D,2008,104K miles · Dealership,"Thorntown, IN","$4,995",https://www.facebook.com//marketplace/item/488644147025464/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
" TOP USED CARS, SUVS & TRUCKS *bad credit no problem✓",2019,,"Highland, IN","$1,000",https://www.facebook.com//marketplace/item/299895056464579/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Toyota corolla Deluxe Wagon 4D,1993,999K miles,"Frankfort, IN",$450,https://www.facebook.com//marketplace/item/798161278738706/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Dodge caliber Express Sport Wagon 4D,2010,89K miles,"Indianapolis, IN",$3,https://www.facebook.com//marketplace/item/998432201685575/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Dodge nitro r/t sport 4.0,2008,175K miles,"Lafayette, IN","$5,500",https://www.facebook.com//marketplace/item/1918480618612187/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Ford escape 😎 30723 miles,2022,,"Plainfield, IN","$19,378",https://www.facebook.com//marketplace/item/938975531047658/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Kia optima,2004,105K miles,"Indianapolis, IN","$2,800",https://www.facebook.com//marketplace/item/1186070282819480/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Kia soul Wagon 4D,2012,169K miles · Dealership,"Thorntown, IN","$4,495",https://www.facebook.com//marketplace/item/429988059952991/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Nissan rogue,2019,103K miles,"Lafayette, IN","$19,500",https://www.facebook.com//marketplace/item/966610548223439/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Ford mustang gt,2010,140K miles,"Indianapolis, IN","$8,500",https://www.facebook.com//marketplace/item/382414661031886/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Lincoln town car Signature Sedan 4D,1994,130K miles,"Winamac, IN",$123,https://www.facebook.com//marketplace/item/489031036854730/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet hhr LT Sport Wagon 4D,2010,271K miles,"Avon, IN","$2,500",https://www.facebook.com//marketplace/item/3916100322046573/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Dodge dart aero,2014,203K miles,"Indianapolis, IN","$3,295",https://www.facebook.com//marketplace/item/867171818554733/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Nissan titan SV 4c4 Crew Cab,2024,300 miles,"Indianapolis, IN","$53,305",https://www.facebook.com//marketplace/item/1232744404804596/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Nissan murano SE Sport Utility 4D,2007,180K miles,"Lafayette, IN",$900,https://www.facebook.com//marketplace/item/1301830424110066/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Nissan titan SV 4x4 crew cab,2024,300 miles,"Indianapolis, IN","$57,445",https://www.facebook.com//marketplace/item/2152439608463194/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet trax,2019,41K miles,"Lafayette, IN","$20,995",https://www.facebook.com//marketplace/item/269748462819725/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chrysler sebring LX Convertible 2D,2001,154K miles,"Wabash, IN","$2,400",https://www.facebook.com//marketplace/item/846607000134693/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 GMC sierra 1500 regular cab Short Bed,2001,165K miles,"Lafayette, IN","$6,950",https://www.facebook.com//marketplace/item/1011798983297332/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Nissan altima 2.5 S Sedan 4D,2010,160K miles,"Indianapolis, IN",$500,https://www.facebook.com//marketplace/item/732697412219452/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Subaru forester XS Sport Utility 4D,2004,144K miles,"Lafayette, IN","$3,500",https://www.facebook.com//marketplace/item/1069484237472400/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Volkswagen jetta GL TDI Sedan 4D,2002,383K miles,"Lafayette, IN","$1,500",https://www.facebook.com//marketplace/item/984262826415252/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 NUÑEZ AUTO SALES pocas millas* financiamiento disponible con tu itin!,2022,,"Lafayette, IN",$1,https://www.facebook.com//marketplace/item/574871544443593/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Honda urban express scooter,1983,4K miles,"Rensselaer, IN",$600,https://www.facebook.com//marketplace/item/420023207704565/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Honda s2000 Convertible 2D,2004,75K miles,"Lafayette, IN","$12,000",https://www.facebook.com//marketplace/item/330347183083843/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Dodge durango Sport Utility 4D,2002,138K miles,"Lafayette, IN","$4,175",https://www.facebook.com//marketplace/item/3759567604300777/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Dodge journey $1000 down,2015,89K miles,"Kokomo, IN","$1,000",https://www.facebook.com//marketplace/item/1043143523459210/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Audi a3 2d Cabriolet Premium,2018,44K miles,"Lafayette, IN",$1,https://www.facebook.com//marketplace/item/388523566987975/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Buick encore,2020,41K miles,"Lafayette, IN","$23,500",https://www.facebook.com//marketplace/item/1567893443964595/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Ford f150 super cab XLT Pickup 4D 6 1/2 ft,2009,160K miles,"Brookston, IN","$5,900",https://www.facebook.com//marketplace/item/1004628854508832/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Kia soul,2016,87K miles,"Brook, IN","$8,995",https://www.facebook.com//marketplace/item/1009692227405179/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Aston Martin 2 + 2 convertible,1967,27K miles,"Lafayette, IN","$62,500",https://www.facebook.com//marketplace/item/793289448978189/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Lexus LS 430 Sedan 4D,2004,219K miles,"Lafayette, IN","$6,500",https://www.facebook.com//marketplace/item/3787601328165707/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Hyundai sonata SEL,2018,90K miles,"Indianapolis, IN","$14,895",https://www.facebook.com//marketplace/item/1009761554112156/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Honda civic LX Sedan 4D,2009,95K miles,"Lafayette, IN","$9,000",https://www.facebook.com//marketplace/item/935635875002032/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Hyundai sonata GLS Sedan 4D,2013,140K miles,"Indianapolis, IN","$6,869",https://www.facebook.com//marketplace/item/320469441131450/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet malibu,2016,104K miles,"Indianapolis, IN","$12,500",https://www.facebook.com//marketplace/item/3738820626373850/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Jeep compass Trailhawk Sport Utility 4D,2020,71K miles,"Lafayette, IN",$549,https://www.facebook.com//marketplace/item/2137283896638692/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Ford fusion,2018,19K miles · Dealership,"Indianapolis, IN","$19,900",https://www.facebook.com//marketplace/item/773503758071151/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Kia niro ev Wind Wagon 4D,2023,1.6K miles,"Kokomo, IN",$239,https://www.facebook.com//marketplace/item/1891941581234567/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chrysler,2015,101K miles,"Winamac, IN","$9,999",https://www.facebook.com//marketplace/item/1405490746987207/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Nissan altima SR,2024,300 miles,"Indianapolis, IN","$33,115",https://www.facebook.com//marketplace/item/502115992478756/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Nissan versa SV Sedan 4D,2021,60K miles,"Indianapolis, IN","$23,343",https://www.facebook.com//marketplace/item/812565220975685/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Tesla model x 100D Sport Utility 4D,2017,43K miles,"Indianapolis, IN","$37,000",https://www.facebook.com//marketplace/item/842040540636383/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Toyota 4runner,2008,170K miles · Dealership,"Sullivan, IN","$9,995",https://www.facebook.com//marketplace/item/489949826910406/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Nissan versa,2011,154K miles,"Indianapolis, IN","$3,200",https://www.facebook.com//marketplace/item/492324599839195/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Volvo v70 3.2 Wagon 4D,2008,111K miles,"Lebanon, IN","$6,030",https://www.facebook.com//marketplace/item/989359072499083/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Hyundai sonata GLS Sedan 4D,2000,150K miles,"West Lafayette, IN","$1,500",https://www.facebook.com//marketplace/item/1513528646250234/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet malibu lt,2014,129K miles,"Indianapolis, IN","$7,000",https://www.facebook.com//marketplace/item/343762085423162/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
" TOP USED CARS, SUVS & TRUCKS *bad credit no problem✓",2019,,"Portage, IN","$1,000",https://www.facebook.com//marketplace/item/358236123635156/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 BMW 5 series 530xi Wagon 4D,2006,160K miles,"Linden, IN","$5,500",https://www.facebook.com//marketplace/item/1102398897490788/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
" Bus & Car silver eagle, model 5",1968,,"West Lafayette, IN","$17,000",https://www.facebook.com//marketplace/item/1784712775341559/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Mazda rx-8 Coupe 4D,2005,126K miles,"Crawfordsville, IN","$6,000",https://www.facebook.com//marketplace/item/783894327041370/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Subaru outback 3.6R Limited Wagon 4D,2013,197K miles,"Joliet, IL","$4,900",https://www.facebook.com//marketplace/item/418373344535704/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Jeep grand cherokee,2015,136K miles,"Indianapolis, IN","$11,900",https://www.facebook.com//marketplace/item/457024086848684/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Ford fusion hybrid,2018,90K miles,"Lebanon, IN","$14,997",https://www.facebook.com//marketplace/item/1574612286451071/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Pontiac g8 Sedan 4D,2009,210K miles,"Delphi, IN","$6,500",https://www.facebook.com//marketplace/item/7579510315430749/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Audi a4 2.0T Premium Sedan 4D,2010,100K miles,"Lafayette, IN","$1,000",https://www.facebook.com//marketplace/item/796357148720290/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Pontiac vibe Sport Wagon 4D,2010,127K miles,"Indianapolis, IN","$6,500",https://www.facebook.com//marketplace/item/1003967881128547/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Dodge avenger SXT Sedan 4D,2009,129K miles,"Monticello, IN","$2,750",https://www.facebook.com//marketplace/item/1340486999983432/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Kia sorento,2020,109K miles,"Lafayette, IN","$19,995",https://www.facebook.com//marketplace/item/175920502281186/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet malibu LT Sedan 4D,2009,137K miles,"Indianapolis, IN","$2,500",https://www.facebook.com//marketplace/item/783167937305058/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 GMC envoy xl SLE Sport Utility 4D,2004,170K miles,"West Lafayette, IN","$2,800",https://www.facebook.com//marketplace/item/1038377084285855/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 BMW 3 series,2004,126K miles,"Noblesville, IN","$7,950",https://www.facebook.com//marketplace/item/2424239751115616/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Dodge dakota sport,1993,161K miles,"West Lafayette, IN","$2,400",https://www.facebook.com//marketplace/item/1099125581182476/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Genesis g80,2018,30K miles,"Winamac, IN","$30,300",https://www.facebook.com//marketplace/item/772560164854752/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Buick century Sedan 4D,2003,150K miles,"Lafayette, IN","$1,100",https://www.facebook.com//marketplace/item/419630930993094/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Volkswagen jetta GLS Turbo Sedan 4D,2001,150K miles,"Monticello, IN","$1,234",https://www.facebook.com//marketplace/item/515012210849786/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet trax,2018,101K miles,"Lafayette, IN","$10,700",https://www.facebook.com//marketplace/item/421915024082783/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Dodge dakota quad cab Pickup,2002,176K miles,"Lafayette, IN","$4,200",https://www.facebook.com//marketplace/item/8559970920684450/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet silverado 2500,1986,50K miles,"New Castle, IN","$5,000",https://www.facebook.com//marketplace/item/876043167914992/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Lincoln MKZ,2019,,"Lafayette, IN","$29,499",https://www.facebook.com//marketplace/item/691597232874218/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet elcamino,1959,999K miles,"Indianapolis, IN","$60,000",https://www.facebook.com//marketplace/item/1001149135071258/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Ford focus S Sedan 4D,2007,149K miles,"Indianapolis, IN","$2,500",https://www.facebook.com//marketplace/item/696124015985242/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Honda civic,2006,144K miles,"Indianapolis, IN","$7,500",https://www.facebook.com//marketplace/item/897366938827699/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet equinox LT Sport Utility 4D,2013,170K miles,"Lafayette, IN","$2,400",https://www.facebook.com//marketplace/item/997464131727356/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet malibu LS Sedan 4D,2007,107K miles,"Hobart, IN","$3,000",https://www.facebook.com//marketplace/item/1298328980959890/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chrysler aspen Limited Sport Utility 4D,2007,153K miles,"Lafayette, IN","$6,000",https://www.facebook.com//marketplace/item/1168709011114592/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Mercury mariner Premier Sport Utility 4D,2006,170K miles,"Monticello, IN","$1,500",https://www.facebook.com//marketplace/item/429382763406568/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet equinox L Sport Utility 4D,2020,72K miles,"Indianapolis, IN","$17,995",https://www.facebook.com//marketplace/item/934394471669539/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Dodge journey $500 down,2018,,"Indianapolis, IN",$500,https://www.facebook.com//marketplace/item/2374047282787429/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet equinox,2019,93K miles,"Lafayette, IN","$20,500",https://www.facebook.com//marketplace/item/2050554901979625/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet blazer,2021,57K miles,"Lafayette, IN","$28,799",https://www.facebook.com//marketplace/item/1142879490465275/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet equinox lt fwd,2020,50K miles,"Daleville, IN",$328,https://www.facebook.com//marketplace/item/1004286664605529/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chrysler 200 😎your approved -ids or permits and drivers license 👀,2015,125K miles,"Indianapolis, IN","$1,000",https://www.facebook.com//marketplace/item/692350723113130/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Volkswagen jetta,2019,101K miles,"Brook, IN","$11,995",https://www.facebook.com//marketplace/item/300170319825463/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Buick Encore,2019,61K miles,"Lafayette, IN","$10,300",https://www.facebook.com//marketplace/item/2146143865758644/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Honda accord LX Sedan 4D,2012,176K miles,"Indianapolis, IN","$6,700",https://www.facebook.com//marketplace/item/458000816860745/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Hyundai elantra,2024,2.3K miles,"Indianapolis, IN","$22,100",https://www.facebook.com//marketplace/item/766501029021494/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Kia forte,2019,57K miles,"Lafayette, IN","$18,995",https://www.facebook.com//marketplace/item/1850694165381529/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet malibu LT Sedan 4D,2015,60K miles,"Indianapolis, IN","$13,000",https://www.facebook.com//marketplace/item/1459715164455981/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet trax LT Sport Utility 4D,2021,59K miles,"West Lafayette, IN",$415,https://www.facebook.com//marketplace/item/1038717607586035/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Buick lacrosse Sedan 4D,2013,152K miles,"West Lafayette, IN","$6,900",https://www.facebook.com//marketplace/item/1018319059912059/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Nissan altima,2018,43K miles,"Indianapolis, IN","$16,987",https://www.facebook.com//marketplace/item/832187448402396/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
