Model,Year,Miles,Location,Prices,Link,Scraped_On
 Honda accord Sport Sedan 4D,2018,70K miles,"Cincinnati, OH","$4,500",https://www.facebook.com//marketplace/item/1241239310378487/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Nissan versa S Sedan 4D,2012,151K miles,"Harrison, OH","$3,400",https://www.facebook.com//marketplace/item/1074642090748688/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Toyota matrix XRS Sport Wagon 4D,2009,170K miles,"Cincinnati, OH","$3,200",https://www.facebook.com//marketplace/item/1225598018852559/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford mustang,2011,110K miles,"Middletown, OH","$6,900",https://www.facebook.com//marketplace/item/7787543637988716/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Subaru outback Wilderness Wagon 4D,2022,39K km,"Union, KY","€38,000",https://www.facebook.com//marketplace/item/2189078758109807/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford fusion SEL Sedan 4D,2006,104K miles,"Cincinnati, OH","$3,000",https://www.facebook.com//marketplace/item/1055988132767149/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda accord EX-L w/Navigation Sedan 4D,2018,261K miles,"Cincinnati, OH","$12,900",https://www.facebook.com//marketplace/item/391796213914383/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford fusion Titanium Hybrid Sedan 4D,2020,92K miles,"Independence, KY","$15,990",https://www.facebook.com//marketplace/item/777944057886543/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Lincoln town car Signature Sedan 4D,1992,120K miles,"Milford, OH","$3,500",https://www.facebook.com//marketplace/item/440398868888386/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda accord EX Coupe 2D,2007,178K miles,"Cincinnati, OH","$3,999",https://www.facebook.com//marketplace/item/494968702999198/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Audi TTS Quattro Premium Plus Coupe 2D,2011,127K miles,"West Harrison, IN","$8,500",https://www.facebook.com//marketplace/item/1688544331631607/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Chevrolet equinox LS Sport Utility 4D,2020,62K miles,"Loveland, OH","$7,700",https://www.facebook.com//marketplace/item/785370120435232/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford f150 supercrew cab Lariat Pickup 4D 6 1/2 ft,2011,239K miles,"Covington, KY","$5,800",https://www.facebook.com//marketplace/item/851319533572737/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford escape Limited Sport Utility 4D,2008,171K miles,"Okeana, OH","$3,750",https://www.facebook.com//marketplace/item/1126121318478067/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda cr-v EX Sport Utility 4D,2003,220K miles,"Cincinnati, OH","$2,000",https://www.facebook.com//marketplace/item/3644846049099507/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 BMW 7 series 745Li Sedan 4D,2003,200K miles,"Cincinnati, OH","$1,000",https://www.facebook.com//marketplace/item/1030500268698991/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Cadillac srx Luxury Collection Sport Utility 4D,2014,135K miles,"Cincinnati, OH","$5,000",https://www.facebook.com//marketplace/item/497260279532404/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Chevrolet cruze,2017,900K miles,"Cincinnati, OH","$3,700",https://www.facebook.com//marketplace/item/3680008985552088/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Chevrolet cobalt LT Sedan 4D,2007,147K miles,"Cincinnati, OH","$3,000",https://www.facebook.com//marketplace/item/341568182305867/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda accord EX Sedan 4D,2009,231K miles,"Fairfield, OH","$3,199",https://www.facebook.com//marketplace/item/827491292643193/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Kia forte lx (down-payment),2024,300 miles,"Cincinnati, OH",$500,https://www.facebook.com//marketplace/item/1890130124758502/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford ranger super cab Pickup 2D,2002,146K miles,"Cincinnati, OH","$1,500",https://www.facebook.com//marketplace/item/500351215996861/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford f150 regular cab,1990,160K miles,"Cincinnati, OH","$7,500",https://www.facebook.com//marketplace/item/737075465102418/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Kia forte EX Sedan 4D,2011,150K miles,"Hamilton, OH",$800,https://www.facebook.com//marketplace/item/389017697526469/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford excursion,2001,159K miles,"Cincinnati, OH","$3,500",https://www.facebook.com//marketplace/item/767480395465005/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda accord EX Sedan 4D,2013,160K miles,"Fort Mitchell, KY","$8,505",https://www.facebook.com//marketplace/item/377342058135457/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Chevrolet impala LS Sedan 4D,2004,159K miles,"Cincinnati, OH","$1,700",https://www.facebook.com//marketplace/item/471136251955382/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Jeep patriot Sport SE Sport Utility 4D,2017,161K miles,"Cincinnati, OH","$5,900",https://www.facebook.com//marketplace/item/680162967637377/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Chevrolet traverse Ls,2012,118K miles,"Cincinnati, OH","$6,000",https://www.facebook.com//marketplace/item/1025527632497189/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda civic EX Coupe 2D,2004,170K miles,"Fairfield, OH","$3,000",https://www.facebook.com//marketplace/item/826580956066236/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda fit LX,2019,38K miles,"Cincinnati, OH","$17,900",https://www.facebook.com//marketplace/item/7501025239977678/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Jeep grand cherokee Laredo Sport Utility 4D,2007,194K miles,"Cincinnati, OH","$2,500",https://www.facebook.com//marketplace/item/1456783038291489/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 GMC envoy SLT Sport Utility 4D,2007,157K miles,"Hamilton, OH","$3,700",https://www.facebook.com//marketplace/item/807098668202440/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Chevrolet monte carlo SS Coupe 2D,2001,68K miles,"Fort Thomas, KY","$8,000",https://www.facebook.com//marketplace/item/907041010417644/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Subaru legacy 2.5 GT Limited Sedan 4D,2005,150K miles,"Milford, OH",$1,https://www.facebook.com//marketplace/item/2339063906425122/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Chrysler 200 Limited Sedan 4D,2014,180K miles,"Mason, OH","$3,400",https://www.facebook.com//marketplace/item/1641398833320716/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford bronco,2021,9K miles,"Cincinnati, OH","$36,999",https://www.facebook.com//marketplace/item/476803640978972/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Chevrolet traverse LT,2022,1K miles,"Cincinnati, OH","$44,100",https://www.facebook.com//marketplace/item/1144234706157823/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda pilot EX-L Sport Utility 4D,2013,228K miles · Dealership,"Cincinnati, OH","$7,995",https://www.facebook.com//marketplace/item/3355788837970956/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Jeep liberty Limited Jet Edition Sport Utility 4D,2012,96K miles,"Monroe, OH","$6,950",https://www.facebook.com//marketplace/item/950069573562108/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Jeep cherokee Sport SUV 4D,1996,212K miles,"Goshen, OH","$4,500",https://www.facebook.com//marketplace/item/476233028328238/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Dodge grand caravan Ban,2014,256K miles,"Cincinnati, OH","$2,700",https://www.facebook.com//marketplace/item/1055979683195673/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Chrysler 300 Limited Sedan 4D,2012,138K miles,"Cincinnati, OH","$4,200",https://www.facebook.com//marketplace/item/1177919353657434/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda civic LX Sedan 4D,2017,116K miles,"Cincinnati, OH","$10,900",https://www.facebook.com//marketplace/item/1120231435748018/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Kia optima SX Sedan 4D,2012,141K miles,"Cincinnati, OH","$5,999",https://www.facebook.com//marketplace/item/1537841120477194/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford focus Titanium Sedan 4D,2012,105K miles,"Cincinnati, OH","$5,495",https://www.facebook.com//marketplace/item/1199779637695875/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Toyota camry SE Nightshade Edition Sedan 4D,2022,69K miles,"Cincinnati, OH","$21,500",https://www.facebook.com//marketplace/item/427131656682508/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Audi a4 2.0T Avant Quattro Premium Wagon 4D,2012,111K miles,"Cincinnati, OH","$6,999",https://www.facebook.com//marketplace/item/439871102248583/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Nissan altima,2009,189K miles,"Fairfield, OH","$3,000",https://www.facebook.com//marketplace/item/457752343710436/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Volkswagen golf sportwagen TSI SE Wagon 4D,2016,101K miles,"Fairfield, OH","$11,340",https://www.facebook.com//marketplace/item/439193935359962/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Hyundai ioniq hybrid 🤘,2019,92K miles,"West Chester, OH",$250,https://www.facebook.com//marketplace/item/828362649228962/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda hr-v LX Sport Utility 4D,2016,105K miles,"Cincinnati, OH","$11,500",https://www.facebook.com//marketplace/item/1439884516666460/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda cr-v EX-L Sport Utility 4D,2012,146K miles,"Fairfield, OH","$10,000",https://www.facebook.com//marketplace/item/452452784247651/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Mercedes-Benz GLC 300 4MATIC Sport Utility 4D,2016,104K miles,"Mason, OH","$15,500",https://www.facebook.com//marketplace/item/7816119311834304/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Kia sportage LX,2017,94K miles,"Fairfield, OH","$11,355",https://www.facebook.com//marketplace/item/1223918882111044/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda accord EX Sedan 4D,2009,143K miles,"Cincinnati, OH","$5,499",https://www.facebook.com//marketplace/item/803429264641801/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda civic Hybrid Sedan 4D,2010,160K miles · Dealership,"Amelia, OH","$4,695",https://www.facebook.com//marketplace/item/1140541407226755/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda cr-v EX Sport Utility 4D,2008,138K miles,"Cincinnati, OH","$6,445",https://www.facebook.com//marketplace/item/1430119391035436/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Nissan sentra SE-R Sedan 4D,2010,123K miles,"West Chester, OH","$4,200",https://www.facebook.com//marketplace/item/859932755982801/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda pilot EX Sport Utility 4D,2004,200K miles,"Cincinnati, OH","$2,999",https://www.facebook.com//marketplace/item/1196028734912125/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford mustang Convertible 2D,2010,94K miles,"Cincinnati, OH","$9,999",https://www.facebook.com//marketplace/item/1093220265075580/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Saturn s-series SL2 Sedan 4D,1998,170K miles,"Hamilton, OH",$800,https://www.facebook.com//marketplace/item/994260289161555/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Mercedes-Benz e-class E 430 AWD Sedan 4D,2000,182K miles,"Cincinnati, OH","$3,499",https://www.facebook.com//marketplace/item/782688743865988/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Pontiac solstice Convertible 2D,2006,102K miles,"Batavia, OH","$8,400",https://www.facebook.com//marketplace/item/865124795513819/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Hyundai elantra Touring GLS Wagon 4D,2010,170K miles · Dealership,"Cincinnati, OH","$3,499",https://www.facebook.com//marketplace/item/832170928380078/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Lexus IS 350 Sedan 4D,2007,169K miles,"Cincinnati, OH","$4,900",https://www.facebook.com//marketplace/item/812967357485169/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Hyundai entourage,2008,14K miles,"Cincinnati, OH",Free,https://www.facebook.com//marketplace/item/967722068243990/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Jeep cherokee Limited Sport Utility 4D,2015,130K miles,"Amelia, OH","$8,200",https://www.facebook.com//marketplace/item/829430165813137/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Pontiac vibe Sport Wagon 4D,2010,135K miles,"Hamilton, OH","$6,499",https://www.facebook.com//marketplace/item/1575677959875989/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Infiniti g37,2010,135K miles,"Cincinnati, OH","$6,000",https://www.facebook.com//marketplace/item/1023353132466066/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ram promaster Wagon Van 4D,2015,136K miles,"Louisville, KY","$6,300",https://www.facebook.com//marketplace/item/1877936372588144/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford taurus SE Sedan 4D,2007,141K miles,"Cincinnati, OH","$1,800",https://www.facebook.com//marketplace/item/1635329480650687/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Volvo c30 T5 2.0 Hatchback 2D,2008,109K miles,"Batavia, OH","$7,499",https://www.facebook.com//marketplace/item/1106841273738609/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Dodge charger SE Sedan 4D,2013,153K miles,"Cincinnati, OH","$5,000",https://www.facebook.com//marketplace/item/469418188785498/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Audi a3 2.0T Quattro Wagon 4D,2009,168K miles,"Fort Recovery, OH","$5,500",https://www.facebook.com//marketplace/item/1117585646765104/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford c-max hybrid SE Wagon 4D,2013,182K miles,"Cincinnati, OH","$3,500",https://www.facebook.com//marketplace/item/913542510433219/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Chevrolet car,1951,1.2K miles,"Frankfort, KY","$4,300",https://www.facebook.com//marketplace/item/350469434760301/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Nissan cube S Wagon 4D,2011,124K miles,"Connersville, IN","$5,000",https://www.facebook.com//marketplace/item/2235785770090314/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Toyota sequoia Platinum Sport Utility 4D,2012,270K miles,"Cincinnati, OH","$11,000",https://www.facebook.com//marketplace/item/1453767278466180/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Chevrolet malibu LT Sedan 4D,2014,208K miles,"Cincinnati, OH","$4,000",https://www.facebook.com//marketplace/item/1152127209355030/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Chrysler car,1930,9.8K miles,"Piqua, OH",Free,https://www.facebook.com//marketplace/item/299574043232563/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Jeep renegade Altitude Sport Utility 4D,2017,56K miles,"Cincinnati, OH","$9,500",https://www.facebook.com//marketplace/item/975854563853189/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Toyota prius Touring Hatchback 4D,2009,102K miles,"Cincinnati, OH","$7,999",https://www.facebook.com//marketplace/item/484221274012634/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford crown victoria LX Sedan 4D,2011,138K miles,"West Chester, OH","$5,500",https://www.facebook.com//marketplace/item/1424122038256636/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford f150 supercrew cab FX4 Pickup 4D 6 1/2 ft,2011,97K miles,"Cincinnati, OH","$15,500",https://www.facebook.com//marketplace/item/460640293583902/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Chevrolet malibu,2009,20K miles,"Cincinnati, OH","$1,000",https://www.facebook.com//marketplace/item/2171330426553504/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford mustang Deluxe Convertible 2D,2005,90K miles,"Alexandria, KY","$2,000",https://www.facebook.com//marketplace/item/445803274936081/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda beat,1992,56K miles,"Maineville, OH","$7,800",https://www.facebook.com//marketplace/item/1296796844675140/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Lexus 992358712121935 200t F SPORT SUV 4D,2017,67K miles,"Cincinnati, OH","$26,095",https://www.facebook.com//marketplace/item/167520893006316/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Toyota corolla,2020,88K miles,"Cincinnati, OH",$325,https://www.facebook.com//marketplace/item/1760350594492034/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Hyundai sonata SE Sedan 4D,2009,102K miles,"Covington, KY",$800,https://www.facebook.com//marketplace/item/1004302134684332/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Oldsmobile alero GLS Coupe 2D,2001,55K miles,"Dayton, OH","$5,500",https://www.facebook.com//marketplace/item/371390938823897/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Dodge journey R/T Sport Utility 4D,2016,132K miles,"Milford, OH","$7,500",https://www.facebook.com//marketplace/item/846541500697637/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Kia spectra EX Sedan 4D,2008,227K miles,"Cincinnati, OH","$2,495",https://www.facebook.com//marketplace/item/1484707929086961/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Pontiac torrent Sport Utility 4D,2008,127K miles,"Cincinnati, OH","$2,000",https://www.facebook.com//marketplace/item/1512373233017887/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Toyota matrix Sport Wagon 4D,2006,285K miles,"Hamilton, OH","$3,500",https://www.facebook.com//marketplace/item/369289546266638/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Pontiac montana Extended Minivan 4D,2002,143K miles,"Cincinnati, OH","$2,500",https://www.facebook.com//marketplace/item/498500222578872/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Toyota venza LE Wagon 4D,2013,103K miles,"Versailles, KY","$11,000",https://www.facebook.com//marketplace/item/464273966000383/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
