Model,Year,Miles,Location,Prices,Link,Scraped_On
 Ford mustang GT Convertible 2D,1998,37K miles,"Monticello, IN","$20,000",https://www.facebook.com//marketplace/item/991259175881782/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Chevrolet impala lt $1000 down,2017,83K miles,"Lafayette, IN","$1,000",https://www.facebook.com//marketplace/item/414493707667659/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Subaru forester X Limited Sport Utility 4D,2009,220K miles,"Lafayette, IN","$2,200",https://www.facebook.com//marketplace/item/434746286127956/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 BMW x5 xdrive35i awd,2013,84K miles,"Frankfort, IN","$11,990",https://www.facebook.com//marketplace/item/1614049542720327/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Mercury grand marquis LS Sedan 4D,2009,65K miles,"Lafayette, IN","$13,500",https://www.facebook.com//marketplace/item/282478304866305/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Mercedes-Benz c-class C 280 Sedan 4D,1996,123K miles,"Frankfort, IN",$800,https://www.facebook.com//marketplace/item/297670896731890/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Buick regal Wagon 4D,1983,95K miles,"Frankfort, IN","$2,500",https://www.facebook.com//marketplace/item/1068025994836631/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ford f350 super duty crew cab XLT Pickup 4D 8 ft,2012,230K miles,"Lafayette, IN","$20,000",https://www.facebook.com//marketplace/item/443180675176870/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Chrysler 300C Sedan 4D,2007,23K miles,"West Lafayette, IN","$2,500",https://www.facebook.com//marketplace/item/1490111025182688/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Chevrolet silverado 1500 extended cab lt,2013,69K miles,"Lafayette, IN","$17,500",https://www.facebook.com//marketplace/item/478257038075801/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Chrysler 300S Sedan 4D,2014,101K miles,"Lafayette, IN","$16,500",https://www.facebook.com//marketplace/item/7362945097122419/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Jeep wrangler Sport Utility 2D,1998,158K miles,"West Point, IN","$9,800",https://www.facebook.com//marketplace/item/1030637395081908/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Chevrolet spark,2015,103K miles,"West Lafayette, IN",$225,https://www.facebook.com//marketplace/item/3140291326101355/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Chrysler 300 Limited Sedan 4D,2015,100K miles,"Crawfordsville, IN","$1,000",https://www.facebook.com//marketplace/item/465044206480436/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Chevrolet impala,2018,Dealership,"Lafayette, IN","$16,900",https://www.facebook.com//marketplace/item/791686359530224/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 GMC acadia SLE-2 Sport Utility 4D,2017,88K miles · Dealership,"Lafayette, IN","$17,900",https://www.facebook.com//marketplace/item/267399736364330/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Honda pilot,2020,Dealership,"Lafayette, IN","$25,900",https://www.facebook.com//marketplace/item/1183315439498877/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Dodge ram 1500 quad cab SLT Pickup 4D 6 1/4 ft,2006,192K miles,"Lafayette, IN","$2,900",https://www.facebook.com//marketplace/item/1226125981616243/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Chevrolet cruze 500 down,2017,122K miles,"Lafayette, IN",$500,https://www.facebook.com//marketplace/item/332991855912839/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Jeep wrangler SE Sport Utility 2D,2002,59K miles,"Lafayette, IN","$8,500",https://www.facebook.com//marketplace/item/946477396796225/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ford mustang 302 Coupe,1968,61K miles,"Lafayette, IN","$4,000",https://www.facebook.com//marketplace/item/1200937887851905/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ford explorer XLT Sport Utility 4D,2016,123K miles · Dealership,"Lafayette, IN","$10,900",https://www.facebook.com//marketplace/item/1431537114099788/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 GMC acadia,2016,115K miles,"Lafayette, IN","$1,000",https://www.facebook.com//marketplace/item/1183949249459133/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Chevrolet silverado 1500 crew cab LT,2014,169K miles,"Battle Ground, IN","$12,500",https://www.facebook.com//marketplace/item/761001482527173/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Autobianchi bianchina,1962,5K miles,"Thorntown, IN","$24,500",https://www.facebook.com//marketplace/item/909866393450331/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Honda del sol Si Coupe 2D,1993,117K miles,"Indianapolis, IN","$4,500",https://www.facebook.com//marketplace/item/981935756210843/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ford fiesta SE Hatchback 4D,2015,102K miles,"Lafayette, IN","$5,300",https://www.facebook.com//marketplace/item/986640422824916/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Toyota camry SE Sedan 4D,2020,61K miles,"West Lafayette, IN","$22,999",https://www.facebook.com//marketplace/item/1014763990324569/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Hyundai sonata hybrid,2016,105K miles,"Lafayette, IN","$11,600",https://www.facebook.com//marketplace/item/1004723314509056/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Honda accord EX-L Sedan 4D,2016,95K miles · Dealership,"Lafayette, IN","$15,900",https://www.facebook.com//marketplace/item/752241680423388/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Honda accord EX-L Sedan 4D,2008,190K miles,"Lafayette, IN","$5,700",https://www.facebook.com//marketplace/item/679694147573246/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Honda civic LX-P,2018,42K miles · Dealership,"Lafayette, IN","$15,900",https://www.facebook.com//marketplace/item/773606934962953/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Nissan versa S,2019,62K miles · Dealership,"Lafayette, IN","$10,900",https://www.facebook.com//marketplace/item/1123500602057163/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Honda civic LX Sedan 4D,2008,175K miles,"West Lafayette, IN","$6,500",https://www.facebook.com//marketplace/item/468330815757601/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Toyota yaris Sedan 4D,2010,135K miles,"Noblesville, IN","$5,995",https://www.facebook.com//marketplace/item/7879149425507863/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Honda civic EX-T Sedan 4D,2016,65K miles · Dealership,"Lafayette, IN","$17,900",https://www.facebook.com//marketplace/item/898655331104341/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Fiat,2012,52K miles,"West Lafayette, IN","$8,995",https://www.facebook.com//marketplace/item/1460331198180290/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Subaru impreza 2.0i Premium Sedan 4D,2013,141K miles · Dealership,"Thorntown, IN","$4,995",https://www.facebook.com//marketplace/item/430453579908820/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Honda accord Sport Sedan 4D,2017,72K miles,"Lafayette, IN","$16,500",https://www.facebook.com//marketplace/item/2803067013169413/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Dodge promaster city,2015,258K miles,"Lafayette, IN","$7,900",https://www.facebook.com//marketplace/item/7702017979906323/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Mercedes-Benz c-class C 300 4MATIC Luxury Sedan 4D,2014,85K miles,"Lafayette, IN","$14,500",https://www.facebook.com//marketplace/item/7133598980096161/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ford f-150,2004,212K miles,"Monticello, IN","$5,000",https://www.facebook.com//marketplace/item/1010458810692342/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Toyota avalon,2008,52K miles,"Lafayette, IN","$10,900",https://www.facebook.com//marketplace/item/1147453032996134/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Subaru impreza,2012,156K miles · Dealership,"Lafayette, IN","$7,500",https://www.facebook.com//marketplace/item/452100034121786/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Chevrolet cruze LT Sedan 4D,2016,82K miles,"Lafayette, IN","$10,999",https://www.facebook.com//marketplace/item/811341247419721/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Honda civic EX Hatchback 4D,2020,62K miles,"Lafayette, IN","$23,995",https://www.facebook.com//marketplace/item/210057615083797/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 BMW 3 series 328i Sedan 4D,2007,108K miles,"Frankfort, IN","$7,000",https://www.facebook.com//marketplace/item/954301649709860/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Jeep compass Latitude Sport Utility 4D,2019,60K miles · Dealership,"Lafayette, IN","$15,900",https://www.facebook.com//marketplace/item/396249433350080/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 BMW series 3,2012,121K miles,"West Lafayette, IN","$8,700",https://www.facebook.com//marketplace/item/958062556060965/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 BMW 5 series 530xi Wagon 4D,2006,160K miles,"Linden, IN","$5,500",https://www.facebook.com//marketplace/item/1102398897490788/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Nissan rogue,2015,Dealership,"Lafayette, IN","$10,900",https://www.facebook.com//marketplace/item/460065526367771/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Buick century Custom Sedan 4D,2002,222K miles,"Lafayette, IN","$2,500",https://www.facebook.com//marketplace/item/493942859675125/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 BMW 325xi Black,2003,165K miles,"Darlington, IN","$2,700",https://www.facebook.com//marketplace/item/1206536833689081/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Chevrolet corvette Stingray Coupe 2D,2022,13K miles,"West Lafayette, IN","$71,977",https://www.facebook.com//marketplace/item/1147353463172381/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 BMW x3 xDrive28i Sport Utility 4D,2016,120K miles,"West Lafayette, IN","$15,500",https://www.facebook.com//marketplace/item/3140303036103115/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Volkswagen golf alltrack TSI SE Wagon 4D,2017,65K miles,"West Lafayette, IN","$16,500",https://www.facebook.com//marketplace/item/1088939858821613/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Jeep grand cherokee Overland Sport Utility 4D,2014,59K miles,"Monticello, IN","$20,000",https://www.facebook.com//marketplace/item/967553108014952/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Chevrolet cruze limited,2016,99K miles,"West Lafayette, IN","$8,400",https://www.facebook.com//marketplace/item/1676693249769031/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ford model t,1924,1K miles,"New Richmond, IN","$8,000",https://www.facebook.com//marketplace/item/1055990115562928/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 BMW 3 series 328i Wagon 4D,2009,107K miles,"Westfield, IN","$10,899",https://www.facebook.com//marketplace/item/2006852383072099/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Subaru impreza WRX Limited Sport Wagon 4D,2013,112K miles,"Danville, IN","$13,250",https://www.facebook.com//marketplace/item/777603514579623/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Dodge caliber SXT Sport Wagon 4D,2008,118K miles,"Peru, IN","$3,950",https://www.facebook.com//marketplace/item/1144303943348685/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ford Explorer,2020,66K miles · Dealership,"Lafayette, IN","$22,900",https://www.facebook.com//marketplace/item/1535554280715599/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ford mustang coupe,1997,105K miles,"Lafayette, IN","$2,299",https://www.facebook.com//marketplace/item/459647243371037/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Jeep grand cherokee,2016,129K miles,"Lafayette, IN","$14,650",https://www.facebook.com//marketplace/item/983014356611884/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ford f150 super cab XL 4WD,2014,167K miles,"Chalmers, IN","$10,500",https://www.facebook.com//marketplace/item/493213956741754/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Toyota prius I Hatchback 4D,2010,25K miles,"Crawfordsville, IN","$1,234",https://www.facebook.com//marketplace/item/341889895467391/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ford f150 supercrew cab Platinum Pickup 4D 5 1/2 ft,2014,42K miles,"Lafayette, IN","$29,000",https://www.facebook.com//marketplace/item/25880521134926297/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Volkswagen passat GLS Sedan 4D,1999,221K miles,"Chalmers, IN","$2,250",https://www.facebook.com//marketplace/item/245736901750066/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Honda accord,2015,238K miles,"West Lafayette, IN","$7,900",https://www.facebook.com//marketplace/item/1154810385812191/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Honda accord VP Sedan 4D,2006,300K miles,"Remington, IN",Free,https://www.facebook.com//marketplace/item/405896681910789/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Honda grom,2015,7.9K miles,"Lafayette, IN","$3,000",https://www.facebook.com//marketplace/item/8461891117172442/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Honda crosstour,2013,96K miles,"Lafayette, IN","$12,800",https://www.facebook.com//marketplace/item/1657036571743577/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Chrysler 300 Sedan 4D,2006,224K miles,"Thorntown, IN","$3,300",https://www.facebook.com//marketplace/item/948979536921989/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Audi a4 1.8T Quattro Sedan 4D,2004,143K miles,"Indianapolis, IN","$1,200",https://www.facebook.com//marketplace/item/2159422604456259/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Mazda rx-7 GTU,1990,1.2K miles,"Delphi, IN","$5,000",https://www.facebook.com//marketplace/item/967840814909250/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Jeep wrangler Sport SUV 2D,2011,50K miles,"Rossville, IN","$15,000",https://www.facebook.com//marketplace/item/428249446329289/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Kia soul Wagon 4D,2012,169K miles · Dealership,"Thorntown, IN","$4,495",https://www.facebook.com//marketplace/item/429988059952991/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ram 1500 quad cab Big Horn Pickup 4D 6 1/3 ft,2014,199K miles,"Linden, IN","$6,800",https://www.facebook.com//marketplace/item/833000374923187/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 GMC yukon,2021,140K miles,"Lafayette, IN","$43,150",https://www.facebook.com//marketplace/item/345728895237577/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ford mustang EcoBoost Premium Convertible 2D,2018,84K miles,"West Lafayette, IN",$475,https://www.facebook.com//marketplace/item/429089056504283/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Suzuki intruder,2003,38K miles,"Lafayette, IN","$2,500",https://www.facebook.com//marketplace/item/871618688140036/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ford explorer,2013,Dealership,"Lafayette, IN","$9,900",https://www.facebook.com//marketplace/item/2574859219360707/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Dodge ram 3500 crew cab Laramie,2012,285K miles,"Lafayette, IN","$12,500",https://www.facebook.com//marketplace/item/1137282287445793/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Jeep grand cherokee Laredo Sport Utility 4D,1999,130K miles,"Lafayette, IN","$2,000",https://www.facebook.com//marketplace/item/464350832788347/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Dodge ram 1500 regular cab SLT Pickup 2D 8 ft,2005,142K miles,"Lafayette, IN","$1,234",https://www.facebook.com//marketplace/item/7280868702031813/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Dodge ram 2500 club cab Long Bed,1998,123K miles,"New Richmond, IN","$2,000",https://www.facebook.com//marketplace/item/783800743912688/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Chevrolet tahoe LS Sport Utility 4D,2016,108K miles · Dealership,"Lafayette, IN","$19,900",https://www.facebook.com//marketplace/item/1177861240207111/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Dodge durango,2003,208K miles,"Lafayette, IN","$1,000",https://www.facebook.com//marketplace/item/5517809598258933/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Chevrolet traverse LT,2023,11K miles,"Lafayette, IN","$32,000",https://www.facebook.com//marketplace/item/907925217614760/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Lincoln ls V8 Sedan 4D,2002,245K miles,"Thorntown, IN","$2,300",https://www.facebook.com//marketplace/item/3145532732248972/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Volkswagen jetta 2.5 Sedan 4D,2005,214K miles,"Hoopeston, IL",$850,https://www.facebook.com//marketplace/item/864081025187780/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Chrysler town & country Touring Minivan 4D,2009,223K miles,"Lafayette, IN","$2,100",https://www.facebook.com//marketplace/item/1128746208231084/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 T bucket t bucket,1923,1K miles,"Frankfort, IN","$111,111",https://www.facebook.com//marketplace/item/767138915332114/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Acura mdx SH-AWD w/A-Spec Pkg Sport Utility 4D,2023,35K miles,"Lafayette, IN","$42,500",https://www.facebook.com//marketplace/item/1424525351573729/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Cadillac escalade Premium Luxury Sport Utility 4D,2023,54K miles,"Lafayette, IN","$76,000",https://www.facebook.com//marketplace/item/356958117412749/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Chevrolet silverado 1500 crew cab,2015,160K miles,"Lafayette, IN","$16,000",https://www.facebook.com//marketplace/item/841338524113520/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
