Model,Year,Miles,Location,Prices,Link,Scraped_On
 Nissan altima 2.5 S Sedan 4D,2013,195K miles,"Mason, OH","$4,900",https://www.facebook.com//marketplace/item/1633207204147757/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Chevrolet sonic LS Sedan 4D,2015,88K miles,"Middletown, OH","$4,950",https://www.facebook.com//marketplace/item/2190194118003614/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Nissan altima 2.5 S Sedan 4D,2015,137K miles,"Cincinnati, OH","$3,800",https://www.facebook.com//marketplace/item/1490705158537606/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Lexus ES 300h Sedan 4D,2016,114K miles,"Dayton, OH","$15,000",https://www.facebook.com//marketplace/item/1634799387306070/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota corolla LE Sedan 4D,2006,134K miles,"Fairfield, OH","$5,199",https://www.facebook.com//marketplace/item/2224832817855111/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Chevrolet cruze 1LT Sedan 4D,2015,92K miles,"Dayton, OH","$4,800",https://www.facebook.com//marketplace/item/441603292120173/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota camry XLE Sedan 4D,2009,252K miles,"Hamilton, OH","$4,500",https://www.facebook.com//marketplace/item/7706631762760056/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Nissan sentra SV Sedan 4D,2015,142K miles,"Goshen, OH","$3,500",https://www.facebook.com//marketplace/item/8485965844766363/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Chevrolet spark 2LT Hatchback 4D,2016,93K miles,"Alexandria, KY","$6,500",https://www.facebook.com//marketplace/item/977020250497512/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Nissan altima 3.5 SR Coupe 2D,2010,156K miles,"Cincinnati, OH","$6,500",https://www.facebook.com//marketplace/item/942514970878171/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Nissan maxima SV Sedan 4D,2011,152K miles,"Mt Sterling, KY","$5,500",https://www.facebook.com//marketplace/item/1020931842883171/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ford fusion SE Sedan 4D,2016,154K miles,"Dayton, OH","$5,495",https://www.facebook.com//marketplace/item/430651419680331/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Saturn ion 1 Sedan 4D,2003,74K miles,"Lebanon, OH","$5,200",https://www.facebook.com//marketplace/item/788972806751176/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ford taurus LX Sedan 4D,1997,146K miles,"Monroe, OH","$1,500",https://www.facebook.com//marketplace/item/6693965107372448/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Scion Hatchback Coupe 2D,2008,117K miles,"Winchester, KY","$6,000",https://www.facebook.com//marketplace/item/772088938185527/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ford fusion,2020,35K miles,"Cincinnati, OH","$19,842",https://www.facebook.com//marketplace/item/840231937987195/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ford explorer,2014,133K miles,"Greenfield, OH","$9,000",https://www.facebook.com//marketplace/item/439601759038066/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Dodge caliber SXT Sport Wagon 4D,2009,158K miles,"Cincinnati, OH","$3,800",https://www.facebook.com//marketplace/item/1017170009769560/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Lincoln town car Executive Sedan 4D,2003,72K miles,"Cincinnati, OH","$2,695",https://www.facebook.com//marketplace/item/2584590201744239/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Pontiac vibe GT Sport Wagon 4D,2009,90K miles,"Springfield, OH","$7,000",https://www.facebook.com//marketplace/item/362148303220071/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Club Car tempo lifted golf cart,2019,,"Springfield, OH","$5,990",https://www.facebook.com//marketplace/item/1660608131457068/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Volkswagen jetta TDI SportWagen Sport Wagon 4D,2011,120K miles,"Georgetown, KY","$3,900",https://www.facebook.com//marketplace/item/839007427777065/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota camry XLE Sedan 4D,1998,253K miles,"Owensville, OH","$1,000",https://www.facebook.com//marketplace/item/1540478270146802/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ford taurus SHO Sedan 4D,2013,200K miles,"Dillsboro, IN","$3,000",https://www.facebook.com//marketplace/item/2164988307208924/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Subaru legacy L Special Edition Sedan 4D,2003,167K miles,"New Madison, OH","$2,250",https://www.facebook.com//marketplace/item/1180173533178863/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Nissan altima 2.5 S Sedan 4D,2008,160K miles,"Xenia, OH","$3,000",https://www.facebook.com//marketplace/item/1493247618234395/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Mercury milan Sedan 4D,2008,203K miles,"Cincinnati, OH","$1,100",https://www.facebook.com//marketplace/item/337875645873147/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Audi a4 1.8T Quattro Sedan 4D,2004,151K miles,"Cincinnati, OH","$2,500",https://www.facebook.com//marketplace/item/997300005260465/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Chevrolet cruze LTZ Sedan 4D,2011,168K miles,"Cincinnati, OH","$3,400",https://www.facebook.com//marketplace/item/8180822605283332/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Lexus ES 300 Sedan 4D,2003,169K miles,"Cincinnati, OH","$3,999",https://www.facebook.com//marketplace/item/776763474664891/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota 4runner Limited Sport Utility 4D,1997,186K miles,"Cincinnati, OH","$3,000",https://www.facebook.com//marketplace/item/2517114241832627/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Chrysler 300 Sedan 4D,2012,176K miles,"Hamilton, OH","$5,500",https://www.facebook.com//marketplace/item/800470965557257/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Lexus ES 350 Sedan 4D,2007,194K miles,"Cincinnati, OH","$4,000",https://www.facebook.com//marketplace/item/3800377300240507/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Honda cr-v EX Sport Utility 4D,2002,257K miles,"Cincinnati, OH","$2,950",https://www.facebook.com//marketplace/item/1192007535554559/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 BMW 3 series 330Ci Convertible 2D,2005,105K miles,"Batavia, OH","$5,000",https://www.facebook.com//marketplace/item/758379936372441/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ford edge Sport SUV 4D,2010,138K miles,"Lawrenceburg, IN","$6,800",https://www.facebook.com//marketplace/item/290877060751562/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Nissan 350z Enthusiast Coupe 2D,2006,128K miles,"Vandalia, OH","$12,345",https://www.facebook.com//marketplace/item/1463651787661039/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota camry,2009,230K miles,"Lebanon, OH","$1,000",https://www.facebook.com//marketplace/item/445363715125985/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ford taurus SEL Sedan 4D,2010,122K miles,"Dayton, OH","$4,999",https://www.facebook.com//marketplace/item/469036879192983/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Chevrolet equinox LS Sport Utility 4D,2012,222K miles,"Cincinnati, OH","$3,750",https://www.facebook.com//marketplace/item/632396622570056/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ford mustang Deluxe Convertible 2D,2007,192K miles,"Cincinnati, OH","$3,500",https://www.facebook.com//marketplace/item/439308685733913/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Lexus RX 300 Sport Utility 4D,2002,230K miles,"Cincinnati, OH","$2,699",https://www.facebook.com//marketplace/item/840920254578958/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Dodge avenger sxt,2013,154K miles,"Cincinnati, OH","$2,995",https://www.facebook.com//marketplace/item/1512363942968758/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Chevrolet equinox LT Sport Utility 4D,2005,150K miles,"Cincinnati, OH","$3,200",https://www.facebook.com//marketplace/item/1152034779421445/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Volvo xc90,2004,145K miles,"Cincinnati, OH","$5,000",https://www.facebook.com//marketplace/item/809809594381001/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Pontiac g6 GT Sedan 4D,2009,141K miles,"Cincinnati, OH",$1,https://www.facebook.com//marketplace/item/1119370265819089/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Nissan altima 2.5 S Sedan 4D,2008,249K miles,"Lexington, KY","$3,000",https://www.facebook.com//marketplace/item/1189644522080408/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Chevrolet malibu LT Sedan 4D,2012,150K miles,"Cincinnati, OH",Free,https://www.facebook.com//marketplace/item/816562273782622/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Saturn ion 1 Sedan 4D,2004,167K miles,"Piqua, OH","$1,100",https://www.facebook.com//marketplace/item/815547530533601/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ram 1500 crew cab Laramie Pickup 4D 5 1/2 ft,2011,163K miles,"Cincinnati, OH","$9,500",https://www.facebook.com//marketplace/item/1481790302729377/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Honda accord,2013,165K miles,"Washington Court House, OH","$2,000",https://www.facebook.com//marketplace/item/984466636501780/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ford f150 regular cab XL,2000,176K miles,"Cincinnati, OH","$4,000",https://www.facebook.com//marketplace/item/25652591047720353/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Jeep patriot Sport SUV 4D,2013,142K miles · Dealership,"Alexandria, KY","$4,600",https://www.facebook.com//marketplace/item/778622861071551/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ford ranger super cab Pickup 4D,2002,237K miles,"Cincinnati, OH","$4,000",https://www.facebook.com//marketplace/item/728441502735470/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Volkswagen passat 2.5L SE Sedan 4D,2013,43K miles,"Cincinnati, OH","$6,500",https://www.facebook.com//marketplace/item/479820447874759/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Hyundai elantra Limited Sedan 4D,2017,114K miles,"Dayton, OH","$9,000",https://www.facebook.com//marketplace/item/1819863518511630/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Nissan sentra SV Sedan 4D,2017,125K miles,"Winchester, KY","$5,999",https://www.facebook.com//marketplace/item/838281228240742/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota corolla SE Sedan 4D,2018,104K miles,"Hamilton, OH","$10,400",https://www.facebook.com//marketplace/item/701913202041577/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota camry LE Sedan 4D,2016,100K miles,"West Chester, OH","$10,500",https://www.facebook.com//marketplace/item/3816035055343977/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Hyundai Sonata,2017,103K miles,"Dayton, OH","$6,500",https://www.facebook.com//marketplace/item/391565710044278/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Hyundai elantra SE Sedan 4D,2017,92K miles,"Fairfield, OH","$1,500",https://www.facebook.com//marketplace/item/466824052606141/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota corolla L Sedan 4D,2014,228K miles,"Cincinnati, OH","$7,199",https://www.facebook.com//marketplace/item/1604078637112408/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota corolla S Sedan 4D,2013,75K miles,"Independence, KY","$12,500",https://www.facebook.com//marketplace/item/1276450959994355/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Kia rio LX Sedan 4D,2016,78K miles,"Cincinnati, OH","$5,100",https://www.facebook.com//marketplace/item/1888643511642220/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Mazda mazda3 i Touring Sedan 4D,2011,161K miles,"Trenton, OH","$5,500",https://www.facebook.com//marketplace/item/973447484086803/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Honda civic EX Sedan 4D,2009,123K miles,"Miamisburg, OH","$6,997",https://www.facebook.com//marketplace/item/672249315057438/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Nissan altima 2.5 SL Sedan 4D,2011,139K miles,"Cincinnati, OH","$5,000",https://www.facebook.com//marketplace/item/690837466572878/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota camry le,2008,209K miles,"Covington, KY","$4,900",https://www.facebook.com//marketplace/item/880207444002044/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota camry XLE Hybrid Sedan 4D,2012,169K miles,"Dayton, OH","$9,000",https://www.facebook.com//marketplace/item/909147747893389/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Hyundai elantra GLS Sedan 4D,2012,116K miles,"Cincinnati, OH","$5,200",https://www.facebook.com//marketplace/item/1584476645429418/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Honda civic EX Sedan 4D,2013,157K miles,"Cincinnati, OH","$4,000",https://www.facebook.com//marketplace/item/765975692189469/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Chevrolet malibu limited LT Sedan 4D,2016,73K miles,"Dayton, OH","$6,200",https://www.facebook.com//marketplace/item/825796366154818/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ford focus SE,2014,87K miles,"Circleville, OH","$3,400",https://www.facebook.com//marketplace/item/357819277350245/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Jeep grand cherokee,2018,80K miles,"New Carlisle, OH","$19,500",https://www.facebook.com//marketplace/item/1738773456860916/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Hyundai santa fe,2007,211K miles,"Hamilton, OH","$6,000",https://www.facebook.com//marketplace/item/1015284706608405/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Lexus RX 350 Sport Utility 4D,2013,53K miles,"Cincinnati, OH","$15,950",https://www.facebook.com//marketplace/item/1517780995825682/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Honda cr-v SE Sport Utility 4D,2011,189K miles,"Cincinnati, OH","$5,800",https://www.facebook.com//marketplace/item/1382758632416738/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Hyundai elantra Gls,2010,149K miles,"Cincinnati, OH","$3,999",https://www.facebook.com//marketplace/item/1010412277085130/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota yaris Sedan 4D,2008,218K miles,"Cincinnati, OH","$4,000",https://www.facebook.com//marketplace/item/443991388523440/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Chevrolet hhr LS Sport Wagon 4D,2008,89K miles,"Fairfield, OH","$5,000",https://www.facebook.com//marketplace/item/469833445831835/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Hyundai sonata,2011,178K miles,"Versailles, IN","$3,700",https://www.facebook.com//marketplace/item/1517943512480639/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Kia sedona LX Minivan 4D,2016,125K miles,"South Lebanon, OH","$8,500",https://www.facebook.com//marketplace/item/783276553647437/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Subaru forester 2.5XT Premium Sport Utility 4D,2012,153K miles,"Cincinnati, OH","$5,000",https://www.facebook.com//marketplace/item/467736779527282/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Honda fit Hatchback 4D,2012,168K miles,"Dayton, OH","$5,000",https://www.facebook.com//marketplace/item/1904383646655992/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ford freestyle SEL Sport Utility 4D,2007,209K miles,"West Union, OH","$1,000",https://www.facebook.com//marketplace/item/478577434718329/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Honda accord EX-L Sedan 4D,2007,184K miles,"Monroe, OH","$4,800",https://www.facebook.com//marketplace/item/443751125120270/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 RENT TO OWN car haulers,2024,,"Cincinnati, OH",$800,https://www.facebook.com//marketplace/item/1520500935166334/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ford taurus x Limited Sport Utility 4D,2008,201K miles,"Chillicothe, OH","$1,000",https://www.facebook.com//marketplace/item/1922561208179077/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota camry LE Sedan 4D,1999,165K miles,"Underwood, IN","$2,999",https://www.facebook.com//marketplace/item/3735508060038830/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Chevrolet equinox LS Sport Utility 4D,2017,129K miles,"Covington, KY","$2,000",https://www.facebook.com//marketplace/item/463273832860988/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Nissan altima 2.5 Sedan 4D,2002,167K miles,"Cincinnati, OH","$2,450",https://www.facebook.com//marketplace/item/839652858103975/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 International 4 car rollback,2001,,"Greenfield, OH","$15,000",https://www.facebook.com//marketplace/item/329246473459640/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Kia optima EX Sedan 4D,2011,140K miles,"Seaman, OH","$3,500",https://www.facebook.com//marketplace/item/8168938249823299/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Chevrolet camaro,2010,,"Cincinnati, OH","$8,495",https://www.facebook.com//marketplace/item/494383273119532/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Chevrolet cobalt LS Coupe 2D,2008,126K miles,"Mason, OH","$3,000",https://www.facebook.com//marketplace/item/838883408126662/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Honda accord EX Sedan 4D,2008,165K miles,"Columbus, IN","$4,800",https://www.facebook.com//marketplace/item/1017215029833158/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Nissan altima,2021,15K miles,"Cincinnati, OH","$3,000",https://www.facebook.com//marketplace/item/1336880583674572/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Dodge dakota regular cab SXT Pickup 2D 6 1/2 ft,2003,128K miles,"Cincinnati, OH","$5,000",https://www.facebook.com//marketplace/item/786340363672995/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Infiniti g35,2007,174K miles,"Alexandria, KY","$3,900",https://www.facebook.com//marketplace/item/1642083383257110/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
