Model,Year,Miles,Location,Prices,Link,Scraped_On
 Lincoln town car Signature Sedan 4D,1988,46K miles,"Chicago, IL","$7,500",https://www.facebook.com//marketplace/item/746938397603147/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Volkswagen jetta GLS Wagon 4D,2005,80K miles,"Chicago, IL","$5,800",https://www.facebook.com//marketplace/item/836353207848376/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Nissan rogue SV (2017.5) Sport Utility 4D,2017,62K miles,"Villa Park, IL","$10,200",https://www.facebook.com//marketplace/item/848888146572850/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Ford taurus 4d limited,2013,115K miles,"Chicago, IL","$4,999",https://www.facebook.com//marketplace/item/2668426773337884/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Ford c-max hybrid SE Wagon 4D,2015,121K miles,"Oak Park, IL","$5,700",https://www.facebook.com//marketplace/item/827677845896963/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Audi a3 sportback e-tron Premium Plus Wagon 4D,2016,122K miles,"Chicago, IL","$8,000",https://www.facebook.com//marketplace/item/8456031617758012/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Ford fiesta SE Hatchback 4D,2013,104K miles,"Addison, IL","$4,450",https://www.facebook.com//marketplace/item/3823639267867172/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Volkswagen jetta TDI SportWagen Sport Wagon 4D,2010,156K miles,"La Grange, IL","$5,900",https://www.facebook.com//marketplace/item/357627390266001/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Ford fusion SEL Sedan 4D,2009,139K miles,"Chicago, IL","$3,300",https://www.facebook.com//marketplace/item/2188046108221703/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Dodge journey R/T Sport Utility 4D,2016,130K miles,"Chicago, IL","$3,500",https://www.facebook.com//marketplace/item/399865285843647/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Chevrolet impala LT Sedan 4D,2010,140K miles,"Hammond, IN","$2,800",https://www.facebook.com//marketplace/item/394128550345338/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Chevrolet monte carlo LS Coupe 2D,2006,108K miles,"Chicago, IL","$2,025",https://www.facebook.com//marketplace/item/2428384097552326/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Honda civic LX Sedan 4D,2000,110K miles,"Chicago, IL","$4,000",https://www.facebook.com//marketplace/item/841224807476175/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota prius,2004,179K miles,"Chicago, IL","$3,150",https://www.facebook.com//marketplace/item/1635675746978561/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Chevrolet malibu🔥🔥🔥🔥🔥,2016,100K miles,"Chicago, IL","$1,499",https://www.facebook.com//marketplace/item/335437959621694/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Honda civic,2017,102K miles,"Chicago, IL","$1,000",https://www.facebook.com//marketplace/item/494974896238617/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 BMW m5 Sedan 4D,2007,162K miles,"Oak Lawn, IL","$4,500",https://www.facebook.com//marketplace/item/1023253269387860/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Honda fit Hatchback 4D,2013,140K miles,"Chicago, IL","$4,900",https://www.facebook.com//marketplace/item/443427885355588/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Nissan altima 2.5 Sedan 4D,2010,122K miles,"Chicago, IL","$2,800",https://www.facebook.com//marketplace/item/1473714489901767/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Chevrolet impala LS Sedan 4D,2005,113K miles,"Chicago, IL","$2,200",https://www.facebook.com//marketplace/item/500789568937676/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Honda accord EX Sedan 4D,2007,22K miles,"Chicago, IL","$1,900",https://www.facebook.com//marketplace/item/1418421192177028/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota camry LE Sedan 4D,1997,195K miles,"Chicago, IL","$1,700",https://www.facebook.com//marketplace/item/469664368997781/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Tesla model x P90D Sport Utility 4D,2016,42K miles,"Melrose Park, IL","$36,991",https://www.facebook.com//marketplace/item/3696795823866431/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Chevrolet impala LT Sedan 4D,2011,151K miles · Dealership,"Dolton, IL","$1,950",https://www.facebook.com//marketplace/item/884071990227405/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Cadillac deville DTS Sedan 4D,2002,110K miles,"Chicago, IL","$1,750",https://www.facebook.com//marketplace/item/1306799896947712/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota prius Tel 773*780*3676,2010,160K miles,"Chicago, IL","$7,900",https://www.facebook.com//marketplace/item/848889567121583/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Honda pilot EX Sport Utility 4D,2004,24K miles,"Chicago, IL","$2,500",https://www.facebook.com//marketplace/item/1835026870336144/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Chevrolet malibu,2009,103K miles,"Chicago, IL","$3,600",https://www.facebook.com//marketplace/item/845767034152107/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota corolla LE Sedan 4D,2009,170K miles,"Franklin Park, IL","$1,500",https://www.facebook.com//marketplace/item/1137422164219733/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Saturn aura xe 2.4l,2008,192K miles,"Palos Heights, IL","$1,800",https://www.facebook.com//marketplace/item/443706211819281/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota prius I Hatchback 4D,2010,325K miles,"Franklin Park, IL","$3,950",https://www.facebook.com//marketplace/item/1232415504833829/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Honda accord hybrid EX-L Sedan 4D,2021,102K miles · Dealership,"Chicago, IL","$22,995",https://www.facebook.com//marketplace/item/454160187261373/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Buick lesabre Custom Sedan 4D,2003,202K miles,"Melrose Park, IL","$2,000",https://www.facebook.com//marketplace/item/999589621653426/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Jeep renegade Latitude Sport Utility 4D,2015,104K miles,"Chicago, IL","$7,200",https://www.facebook.com//marketplace/item/1543349826535959/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Honda civic EX Sedan 4D,2005,200K miles,"Chicago, IL","$2,475",https://www.facebook.com//marketplace/item/1015698626730132/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Honda accord LX Coupe 2D,2001,2.4K miles,"Chicago, IL","$1,800",https://www.facebook.com//marketplace/item/449199824552648/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Honda civic LX Sedan 4D,2011,156K miles,"Chicago, IL","$5,000",https://www.facebook.com//marketplace/item/1140335667283629/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 GMC sierra 1500,2018,96K miles,"Chicago, IL","$6,000",https://www.facebook.com//marketplace/item/1005706198002151/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Chevrolet cobalt LS Sedan 4D,2008,1.3K miles,"Chicago, IL","$1,700",https://www.facebook.com//marketplace/item/490634813647122/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Volvo vnl860,2019,,"Chicago, IL","$51,999",https://www.facebook.com//marketplace/item/826412692924128/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota prius IV Hatchback 4D,2010,196K miles,"Chicago, IL","$6,199",https://www.facebook.com//marketplace/item/999871754936056/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Tesla model 3 standard range plus rwd sedan,2021,70K miles,"Burbank, IL","$20,980",https://www.facebook.com//marketplace/item/486576853761538/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Dodge caliber SRT4 Sport Wagon 4D,2009,135K miles,"Itasca, IL","$8,500",https://www.facebook.com//marketplace/item/1210025716842192/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Saturn aura XE Sedan 4D,2009,187K miles,"Chicago, IL","$2,000",https://www.facebook.com//marketplace/item/959510395666591/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Buick regal Wagon 4D,1983,600K miles,"Crown Point, IN","$8,500",https://www.facebook.com//marketplace/item/985917575851405/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Dodge magnum SRT8 Sport Wagon 4D,2006,147K miles,"Brookfield, IL","$7,200",https://www.facebook.com//marketplace/item/1781367662352456/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Honda accord EX Wagon 4D,1992,190K miles,"Hickory Hills, IL","$1,500",https://www.facebook.com//marketplace/item/413503844794153/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Dodge magnum R/T Sport Wagon 4D,2005,136K miles,"Chicago, IL","$6,500",https://www.facebook.com//marketplace/item/440250201725714/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Buick GS400 Stage 1 muscle car coupe v8,1969,,"Chicago, IL","$5,900",https://www.facebook.com//marketplace/item/3641480069514169/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Club Car Ds LITHIUM-ION Powered golf cart,2011,,"Chicago, IL","$1,000",https://www.facebook.com//marketplace/item/402062169148189/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Honda cr-v EX Sport Utility 4D,1998,120K miles,"Chicago, IL",$500,https://www.facebook.com//marketplace/item/1863137274181595/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Mazda mazda3,2014,120K miles,"Chicago, IL","$8,000",https://www.facebook.com//marketplace/item/445551554844278/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota camry LE Sedan 4D,2002,98K miles,"Chicago, IL","$5,000",https://www.facebook.com//marketplace/item/1651031815750507/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota camry Hybrid Sedan 4D,2009,209K miles,"Chicago, IL","$4,950",https://www.facebook.com//marketplace/item/1733197934089762/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Volkswagen jetta sportwagen 2.0L TDI Sport Wagon 4D,2013,72K miles,"Barrington, IL","$7,950",https://www.facebook.com//marketplace/item/376986121692114/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Volkswagen jetta,2012,127K miles,"Chicago, IL","$5,000",https://www.facebook.com//marketplace/item/26153624477619489/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Honda civic LX Sedan 4D,2017,44K miles,"Villa Park, IL","$17,000",https://www.facebook.com//marketplace/item/1100600061030528/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Kia rio SX Hatchback 4D,2017,145K miles,"Chicago, IL","$4,500",https://www.facebook.com//marketplace/item/403674398759217/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota prius Five Hatchback 4D,2012,168K miles,"Chicago, IL","$6,500",https://www.facebook.com//marketplace/item/795750156052321/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Lexus HS 250h Sedan 4D,2010,240K miles,"Chicago, IL","$7,000",https://www.facebook.com//marketplace/item/776490791310531/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 MINI Cooper Convertible 2D,2012,111K miles,"Chicago, IL","$2,500",https://www.facebook.com//marketplace/item/3541587759404382/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Lexus CT 200h Hatchback 4D,2015,166K miles,"Bridgeview, IL","$8,500",https://www.facebook.com//marketplace/item/1917665362019292/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Porsche cayenne,2008,164K miles,"Chicago, IL","$5,250",https://www.facebook.com//marketplace/item/782509070752274/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota prius Hatchback 4D,2006,180K miles,"Chicago, IL","$3,250",https://www.facebook.com//marketplace/item/470704418995348/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Nissan altima,2009,127K miles,"Chicago, IL","$5,495",https://www.facebook.com//marketplace/item/1884366698744893/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Chrysler 2 door,1999,100K miles,"Chicago, IL","$2,350",https://www.facebook.com//marketplace/item/856368086336183/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota highlander Limited Sport Utility 4D,2012,130K miles,"Chicago, IL","$10,500",https://www.facebook.com//marketplace/item/1214262629784924/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 MINI Cooper Hatchback 2D,2010,123K miles,"Berwyn, IL","$3,400",https://www.facebook.com//marketplace/item/1015680863599020/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota prius 773*780*3676 $1500 Enganche,2010,159K miles,"Chicago, IL","$7,900",https://www.facebook.com//marketplace/item/1119981412593321/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota camry XLE Sedan 4D,2004,151K miles,"Chicago, IL","$3,300",https://www.facebook.com//marketplace/item/448207728077325/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Jeep grand cherokee Limited Sport Utility 4D,2014,89K miles,"Chicago, IL","$2,500",https://www.facebook.com//marketplace/item/440872505594244/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Honda civic EX Sedan 4D,2012,169K miles,"Chicago, IL","$6,100",https://www.facebook.com//marketplace/item/765831915713823/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Jeep compass,2018,,"Chicago, IL","$1,000",https://www.facebook.com//marketplace/item/1313918212644116/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Jeep grand cherokee Limited Sport Utility 4D,2012,90K miles,"Chicago, IL","$7,700",https://www.facebook.com//marketplace/item/1455060255135175/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Chevrolet cobalt LT XFE Sedan 4D,2009,68K miles,"Chicago, IL","$4,600",https://www.facebook.com//marketplace/item/488365867041603/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Mazda cx-5 Touring Sport Utility 4D,2017,100K miles,"Lombard, IL","$15,490",https://www.facebook.com//marketplace/item/1396550671746025/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota prius LE Hatchback 4D,2022,43K miles,"Elmwood Park, IL","$21,929",https://www.facebook.com//marketplace/item/1431174820905379/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Nissan sentra SR Sedan 4D,2015,105K miles,"Cicero, IL","$5,495",https://www.facebook.com//marketplace/item/1180983793132226/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Honda accord EX Sedan 4D,2017,33K miles,"Chicago, IL","$7,000",https://www.facebook.com//marketplace/item/1306179347007137/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Nissan altima 2.5 S Sedan 4D,2009,75K miles,"Chicago, IL","$3,200",https://www.facebook.com//marketplace/item/837987397836447/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Honda civic LX Special Edition Sedan 4D,2005,95K miles,"Chicago, IL","$5,800",https://www.facebook.com//marketplace/item/817029717200807/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota camry SE Sedan 4D,2009,2.7K miles,"Chicago, IL","$3,000",https://www.facebook.com//marketplace/item/1009892956810345/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Nissan leaf SL PLUS Hatchback 4D,2019,34K miles,"Willowbrook, IL","$15,588",https://www.facebook.com//marketplace/item/510779211298329/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Lincoln town car Signature Limited Sedan 4D,2006,176K miles,"Chicago, IL","$5,400",https://www.facebook.com//marketplace/item/1021657765988277/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Huge car sale 1648 n cicero,2023,10K miles · Dealership,"Chicago, IL",$500,https://www.facebook.com//marketplace/item/756911152650076/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Honda civic,2015,146K miles,"Chicago, IL","$8,600",https://www.facebook.com//marketplace/item/993224292537765/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota venza LE Wagon 4D,2013,169K miles,"Bolingbrook, IL","$8,500",https://www.facebook.com//marketplace/item/469068629062986/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Volkswagen jetta sportwagen 2.0L TDI Sport Wagon 4D,2013,80K miles,"Naperville, IL","$8,500",https://www.facebook.com//marketplace/item/979754940140590/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Subaru impreza 2.0i Wagon 4D,2018,65K miles,"Mt Prospect, IL","$11,950",https://www.facebook.com//marketplace/item/447937501396927/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Lincoln town car Executive Sedan 4D,1998,144K miles,"Chicago, IL","$3,500",https://www.facebook.com//marketplace/item/354910054022562/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Ford taurus SHO Sedan 4D,2011,119K miles,"Burbank, IL","$7,995",https://www.facebook.com//marketplace/item/1635858796982377/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Honda civic LX Sedan 4D,2012,87K miles,"Chicago, IL","$7,500",https://www.facebook.com//marketplace/item/496770302725983/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Ford escape Limited Sport Utility 4D,2011,118K miles,"Chicago, IL","$3,200",https://www.facebook.com//marketplace/item/2796045850559203/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Dodge charger SXT Sedan 4D,2014,130K miles,"Midlothian, IL","$3,500",https://www.facebook.com//marketplace/item/361979853337319/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Chevrolet equinox LT Sport Utility 4D,2014,100K miles,"Prospect Heights, IL","$5,900",https://www.facebook.com//marketplace/item/455189000767506/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Chevrolet malibu LT Sedan 4D,2011,104K miles,"Elmwood Park, IL","$3,950",https://www.facebook.com//marketplace/item/1177699390049724/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Chevrolet malibu LT Sedan 4D,2013,130K miles,"Bellwood, IL","$3,800",https://www.facebook.com//marketplace/item/463080720011918/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
