Model,Year,Miles,Location,Prices,Link,Scraped_On
 Subaru outback limitted ((( fully serviced ))),2009,175K miles · Dealership,"Cincinnati, OH","$4,995",https://www.facebook.com//marketplace/item/1546135272605714/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda civic EX Coupe 2D,2006,145K miles,"New Lebanon, OH","$4,000",https://www.facebook.com//marketplace/item/434689245735743/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chevrolet corvette Coupe 2D,1989,148K miles,"Middletown, OH","$7,500",https://www.facebook.com//marketplace/item/1135207001130844/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Subaru forester X Sport Utility 4D,2009,178K miles,"Cincinnati, OH","$4,295",https://www.facebook.com//marketplace/item/1030425818555173/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Dodge charger R/T Sedan 4D,2007,178K miles,"Middletown, OH","$4,500",https://www.facebook.com//marketplace/item/870769348312413/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Audi q7 3.0T Premium Sport Utility 4D,2017,143K miles,"Cincinnati, OH","$13,900",https://www.facebook.com//marketplace/item/809672887712656/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Nissan versa,2009,178K miles,"Middletown, OH","$2,300",https://www.facebook.com//marketplace/item/3931917110424284/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Plymouth fury,1964,300 miles,"Springfield, OH","$37,500",https://www.facebook.com//marketplace/item/1164519061253003/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Dodge magnum SE Sport Wagon 4D,2005,99K miles,"Stoutsville, OH","$3,500",https://www.facebook.com//marketplace/item/3483500468461200/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Toyota highlander awd,2007,200K miles,"Dayton, OH","$2,000",https://www.facebook.com//marketplace/item/1541600380072365/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Mercedes-Benz cl-class CL 550 4MATIC Coupe 2D,2009,97K miles,"Cincinnati, OH","$2,495",https://www.facebook.com//marketplace/item/457833260214281/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Subaru Forester,2019,,"Plain City, OH","$9,995",https://www.facebook.com//marketplace/item/829123712465127/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Volkswagen passat 2.5,2013,43K miles,"Cincinnati, OH","$6,500",https://www.facebook.com//marketplace/item/1153382085868517/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Toyota corolla SE Sedan 4D,2018,104K miles,"Hamilton, OH","$10,400",https://www.facebook.com//marketplace/item/701913202041577/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Toyota camry LE Sedan 4D,2015,95K miles,"Somerville, OH","$11,250",https://www.facebook.com//marketplace/item/2193147254371055/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda civic LX Sedan 4D,2015,54K miles,"Dayton, OH","$9,500",https://www.facebook.com//marketplace/item/1764710164344516/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Toyota corolla L Sedan 4D,2014,228K miles,"Cincinnati, OH","$7,199",https://www.facebook.com//marketplace/item/1604078637112408/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Toyota corolla LE Eco Sedan 4D,2018,115K miles,"Richmond, IN","$10,000",https://www.facebook.com//marketplace/item/828890155770244/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda civic LX Hatchback 4D,2017,108K miles,"Loveland, OH","$10,900",https://www.facebook.com//marketplace/item/998469285073371/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Toyota corolla LE Sedan 4D,2010,198K miles,"Fairfield, OH","$5,999",https://www.facebook.com//marketplace/item/1141722243731860/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda civic LX Sedan 4D,2012,110K miles,"Independence, KY","$8,000",https://www.facebook.com//marketplace/item/822180213186004/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda civic EX-L Coupe 2D,2015,110K miles,"Dayton, OH","$9,000",https://www.facebook.com//marketplace/item/1251107125857421/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Toyota camry le,2004,106K miles,"Milford, OH","$6,999",https://www.facebook.com//marketplace/item/1116546992735330/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Nissan sentra SR Turbo Sedan 4D,2019,80K miles,"Miamisburg, OH","$17,000",https://www.facebook.com//marketplace/item/816087040618878/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Kia forte,2019,78K miles,"Dayton, OH","$5,700",https://www.facebook.com//marketplace/item/2266118373736298/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Toyota corolla XSE Sedan 4D,2023,25K miles,"Dayton, OH","$13,500",https://www.facebook.com//marketplace/item/898548251868236/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda accord EX-L Sedan 4D,2010,167K miles,"West Chester, OH","$5,700",https://www.facebook.com//marketplace/item/1096303908089521/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Hyundai sonata Hybrid Sedan 4D,2011,152K miles,"Cincinnati, OH","$5,500",https://www.facebook.com//marketplace/item/1194628281703766/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chevrolet cruze LTZ Sedan 4D,2011,114K miles · Dealership,"Cincinnati, OH","$4,999",https://www.facebook.com//marketplace/item/2131766003914761/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chevrolet cruze LT Sedan 4D,2012,151K miles,"Dayton, OH","$4,000",https://www.facebook.com//marketplace/item/311664475356578/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Lexus IS 250 Sedan 4D,2006,170K miles,"Milford, OH","$6,000",https://www.facebook.com//marketplace/item/420238480828793/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chevrolet impala LTZ Sedan 4D,2014,75K miles,"Richmond, IN","$16,999",https://www.facebook.com//marketplace/item/841012477531061/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Hyundai santa fe SEL Sport Utility 4D,2022,25K miles,"Williamsburg, OH","$25,000",https://www.facebook.com//marketplace/item/922215746614129/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Lincoln town car Executive Sedan 4D,2001,112K miles,"Alexandria, KY","$4,000",https://www.facebook.com//marketplace/item/1503056563628888/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Ford fusion SE Hybrid Sedan 4D,2017,100K miles,"Cincinnati, OH","$8,000",https://www.facebook.com//marketplace/item/8178309522193723/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Club Car precedent,2017,,"Melbourne, KY","$9,500",https://www.facebook.com//marketplace/item/907338964047287/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Dodge charger SRT8 Sedan 4D,2008,49K miles,"Cincinnati, OH","$18,000",https://www.facebook.com//marketplace/item/1326502824781921/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda civic EX Sedan 4D,2007,260K miles,"Cincinnati, OH","$3,600",https://www.facebook.com//marketplace/item/430213393083130/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chevrolet impala LT Sedan 4D,2014,160K miles,"Dayton, OH","$5,700",https://www.facebook.com//marketplace/item/3447417705548359/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Nissan pathfinder SL Hybrid Sport Utility 4D,2014,157K miles,"Florence, KY","$5,000",https://www.facebook.com//marketplace/item/316293394886804/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Saturn aura XE Sedan 4D,2007,194K miles,"Miamisburg, OH","$3,500",https://www.facebook.com//marketplace/item/455076423830843/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda fit Sport Hatchback 4D,2012,129K miles,"Cincinnati, OH","$4,400",https://www.facebook.com//marketplace/item/1250564262571851/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Toyota camry XLE Sedan 4D,1998,253K miles,"Owensville, OH","$1,000",https://www.facebook.com//marketplace/item/1540478270146802/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda fit Sport Hatchback 4D,2010,156K miles,"Cincinnati, OH","$4,850",https://www.facebook.com//marketplace/item/1394336268624459/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Ford focus SE Hatchback 4D,2014,125K miles,"Walton, KY","$3,900",https://www.facebook.com//marketplace/item/1679747106128347/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 BMW 3 series 330Ci Convertible 2D,2005,105K miles,"Batavia, OH","$5,000",https://www.facebook.com//marketplace/item/758379936372441/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chevrolet cruze LT Sedan 4D,2014,175K miles,"Dayton, OH","$2,500",https://www.facebook.com//marketplace/item/1426664154681040/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chevrolet caprice classic Sedan 4D,1989,76K miles,"Lebanon, OH","$15,000",https://www.facebook.com//marketplace/item/8083705141694454/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chevrolet cruze LTZ Sedan 4D,2011,168K miles,"Cincinnati, OH","$3,400",https://www.facebook.com//marketplace/item/8180822605283332/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda accord EX-L Coupe 2D,2008,202K miles,"Troy, OH","$5,900",https://www.facebook.com//marketplace/item/2163653184008555/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Mazda mazda3 i Sedan 4D,2005,176K miles,"Metamora, IN","$1,300",https://www.facebook.com//marketplace/item/2773508256132782/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Subaru impreza 2.5RS Sedan 4D,2000,200K miles,"Hillsboro, OH","$3,500",https://www.facebook.com//marketplace/item/1634955470626480/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda accord Ex,2004,212K miles,"Hamilton, OH","$3,500",https://www.facebook.com//marketplace/item/407469638961044/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chevrolet sonic LT Sedan 4D,2013,103K miles,"Cincinnati, OH","$1,500",https://www.facebook.com//marketplace/item/1032825455513801/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Toyota camry SE Sedan 4D,2002,246K miles,"Dayton, OH","$1,200",https://www.facebook.com//marketplace/item/806267131481285/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Ford focus S Sedan 4D,2012,120K miles,"Losantville, IN","$3,000",https://www.facebook.com//marketplace/item/954450343144934/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Ford focus se,2012,70K miles,"Fairfield, OH","$7,995",https://www.facebook.com//marketplace/item/1783182992200670/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda ex D16,1997,177K miles,"Franklin, OH","$4,000",https://www.facebook.com//marketplace/item/436158259295619/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Mazda mazda6,2009,88K miles,"Blanchester, OH","$5,400",https://www.facebook.com//marketplace/item/1398383941552115/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Porsche 911 Carrera Coupe 2D,1999,129K miles,"Loveland, OH","$22,000",https://www.facebook.com//marketplace/item/1005808137774828/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda fit Sport Hatchback 4D,2009,109K miles,"Hamilton, OH","$3,200",https://www.facebook.com//marketplace/item/452669757505331/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda accord EX Sedan 4D,2014,70K miles,"Fairfield, OH","$1,200",https://www.facebook.com//marketplace/item/1022720309379481/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chevrolet malibu LT Sedan 4D,2012,200K miles,"Cincinnati, OH","$3,000",https://www.facebook.com//marketplace/item/1460066074936333/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Subaru outback,2012,107K miles,"West Chester, OH","$10,995",https://www.facebook.com//marketplace/item/932581271740750/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda civic LX Sedan 4D,1999,180K miles,"Cincinnati, OH","$3,200",https://www.facebook.com//marketplace/item/1258144041828673/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Toyota tundra double cab Platinum Crewmax1794,2015,111K miles,"Hamilton, OH","$31,997",https://www.facebook.com//marketplace/item/1004506287937016/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Toyota corolla LE Sedan 4D,2014,105K miles,"Middletown, OH","$8,000",https://www.facebook.com//marketplace/item/977137393914537/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Toyota corolla LE Sedan 4D,2017,50K miles,"Cincinnati, OH","$11,567",https://www.facebook.com//marketplace/item/896704789169710/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Hyundai elantra SEL Sedan 4D,2018,116K miles,"Dayton, OH","$9,000",https://www.facebook.com//marketplace/item/333914596474466/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Hyundai accent SE Sedan 4D,2017,188K miles,"Mason, OH","$3,899",https://www.facebook.com//marketplace/item/834157451473558/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Hyundai sonata Sport Sedan 4D,2016,48K miles,"Dayton, OH","$9,800",https://www.facebook.com//marketplace/item/808339867427232/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Toyota camry SE,2017,142K miles · Dealership,"Franklin, OH","$12,500",https://www.facebook.com//marketplace/item/794226249538783/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda civic DX Sedan 4D,2012,80K miles,"Cincinnati, OH","$8,000",https://www.facebook.com//marketplace/item/477350684769444/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda civic LX Sedan 4D,2019,68K miles,"Dayton, OH","$11,250",https://www.facebook.com//marketplace/item/2560177800815388/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Hyundai elantra SE Sedan 4D,2014,191K miles,"Cincinnati, OH","$4,000",https://www.facebook.com//marketplace/item/473714415166824/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Hyundai santa fe sport 2.0T Sport Utility 4D,2015,85K miles,"Cincinnati, OH","$11,200",https://www.facebook.com//marketplace/item/1006269910894834/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda accord EX-L Sedan 4D,2014,71K miles,"Fairfield, OH","$11,800",https://www.facebook.com//marketplace/item/483551354210586/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Volkswagen jetta 2.5L SE Sedan 4D,2012,195K miles,"Hamilton, OH","$4,900",https://www.facebook.com//marketplace/item/448943704266970/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Nissan rogue SV Sport Utility 4D,2016,84K miles,"Loveland, OH","$7,900",https://www.facebook.com//marketplace/item/853210200187195/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda accord EX Sedan 4D,2012,96K miles,"Warsaw, KY","$7,500",https://www.facebook.com//marketplace/item/1128754765153274/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Nissan rogue SV Sport Utility 4D,2015,55K miles,"Cincinnati, OH","$8,800",https://www.facebook.com//marketplace/item/481999014173558/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chevrolet cruze LT Sedan 4D,2018,51K miles,"Miamisburg, OH","$9,995",https://www.facebook.com//marketplace/item/265408116593627/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Volvo s60 T5 Premier Sedan 4D,2015,138K miles,"Cincinnati, OH","$6,699",https://www.facebook.com//marketplace/item/736232955186495/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chevrolet sonic LT Sedan 4D,2014,99K miles,"Mason, OH","$7,000",https://www.facebook.com//marketplace/item/364028896668036/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda accord EX Sedan 4D,2012,151K miles,"Hamilton, OH","$6,200",https://www.facebook.com//marketplace/item/1179999243018385/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Toyota camry LE Sedan 4D,2009,189K miles,"Cincinnati, OH","$4,780",https://www.facebook.com//marketplace/item/1753366675197044/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Hyundai genesis 3.8 Sedan 4D,2015,80K miles,"Fort Mitchell, KY","$13,500",https://www.facebook.com//marketplace/item/3027443880728716/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Nissan rogue SL Sport Utility 4D,2010,163K miles,"West Chester, OH","$6,500",https://www.facebook.com//marketplace/item/1112572356495564/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chevrolet cruze Lt,2014,98K miles,"Cincinnati, OH","$6,000",https://www.facebook.com//marketplace/item/1195886401581265/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Toyota 4runner,2011,12K miles,"Middletown, OH","$1,500",https://www.facebook.com//marketplace/item/1243913216590634/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chevrolet cruze LT Sedan 4D,2013,103K miles,"West Union, OH","$4,200",https://www.facebook.com//marketplace/item/984519083384651/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Jeep renegade Latitude Sport Utility 4D,2015,116K miles,"Hamilton, OH","$8,500",https://www.facebook.com//marketplace/item/7669201256450710/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chevrolet malibu LT Sedan 4D,2014,179K miles,"Dayton, OH","$5,950",https://www.facebook.com//marketplace/item/2726322234214485/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Toyota matrix S Sport Wagon 4D,2009,147K miles,"Burlington, KY","$6,000",https://www.facebook.com//marketplace/item/791749699752081/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chrysler 200 Touring Sedan 4D,2013,138K miles · Dealership,"Middletown, OH","$4,965",https://www.facebook.com//marketplace/item/25749836601330092/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Ford focus SE Sedan 4D,2012,219K miles,"Glencoe, KY","$3,500",https://www.facebook.com//marketplace/item/983183899778993/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chevrolet hhr LS Sport Wagon 4D,2008,121K miles,"Cincinnati, OH","$2,500",https://www.facebook.com//marketplace/item/692847926320548/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Ram,2014,,"Cincinnati, OH","$13,995",https://www.facebook.com//marketplace/item/902320801658680/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Volkswagen cc Sport Sedan 4D,2009,158K miles,"Latonia, KY",$1,https://www.facebook.com//marketplace/item/1685007518914940/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 BMW x5,2013,144K miles,"West Chester, OH","$9,995",https://www.facebook.com//marketplace/item/548208404490848/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Audi A5 Premium Plus Cabriolet 2D,2017,123K miles,"Lebanon, OH","$14,488",https://www.facebook.com//marketplace/item/1007098223992158/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
